PlayerID,FullName,Team,Home,K,BB,BF,GamesPlayed,Date,K%,BB%,K-BB%
540988,Demetrio Gutierrez,Venados de Mazatlan,True,1,1,3,1,2024-10-16,33.3,33.3,0.0
540988,Demetrio Gutierrez,Venados de Mazatlan,True,3,2,8,2,2024-10-17,37.5,25.0,12.5
540988,Demetrio Gutierrez,Venados de Mazatlan,False,3,2,9,3,2024-10-20,33.3,22.2,11.099999999999998
540988,Demetrio Gutierrez,Venados de Mazatlan,False,3,3,12,4,2024-10-20,25.0,25.0,0.0
540988,Demetrio Gutierrez,Venados de Mazatlan,True,4,3,15,5,2024-10-22,26.7,20.0,6.699999999999999
540988,Demetrio Gutierrez,Venados de Mazatlan,False,4,4,17,6,2024-10-25,23.5,23.5,0.0
542278,Fredy Quintero,Caneros de los Mochis,True,1,1,15,1,2024-10-23,6.7,6.7,0.0
542278,Fredy Quintero,Caneros de los Mochis,False,1,2,19,2,2024-10-25,5.3,10.5,-5.2
542279,Javier Solano,Venados de Mazatlan,True,4,2,22,1,2024-10-17,18.2,9.1,9.1
542279,Javier Solano,Venados de Mazatlan,True,5,6,51,2,2024-10-23,9.8,11.8,-2.0
542279,Javier Solano,Venados de Mazatlan,False,11,6,74,3,2024-10-25,14.9,8.1,6.800000000000001
542413,Felipe Gonzalez,Yaquis de Obregon,True,1,1,4,1,2024-10-12,25.0,25.0,0.0
542413,Felipe Gonzalez,Yaquis de Obregon,False,2,1,7,2,2024-10-15,28.6,14.3,14.3
542413,Felipe Gonzalez,Yaquis de Obregon,True,3,2,12,3,2024-10-19,25.0,16.7,8.3
542413,Felipe Gonzalez,Yaquis de Obregon,True,4,3,17,4,2024-10-20,23.5,17.6,5.899999999999999
542413,Felipe Gonzalez,Yaquis de Obregon,False,4,4,22,5,2024-10-24,18.2,18.2,0.0
542413,Felipe Gonzalez,Yaquis de Obregon,True,4,4,26,6,2024-10-25,15.4,15.4,0.0
544365,Manny Bañuelos,Tomateros de Culiacan,True,4,3,21,1,2024-10-25,19.0,14.3,4.699999999999999
547862,David Reyes,Aguilas de Mexicali,False,9,2,20,1,2024-10-16,45.0,10.0,35.0
547862,David Reyes,Aguilas de Mexicali,False,18,2,44,2,2024-10-23,40.9,4.5,36.4
547862,David Reyes,Aguilas de Mexicali,True,23,2,69,3,2024-10-25,33.3,2.9,30.4
553868,Norman Elenes,Sultanes de Monterrey,True,1,0,2,1,2024-10-13,50.0,0.0,50.0
553868,Norman Elenes,Sultanes de Monterrey,True,3,0,4,2,2024-10-16,75.0,0.0,75.0
553868,Norman Elenes,Sultanes de Monterrey,False,3,0,9,3,2024-10-18,33.3,0.0,33.3
