season,team_id,team_name,player_id,Name,position_code,W%,R/9,BF,BABIP,OBP,SLG,OPS,K/9,BB/9,HR/9,H/9,K/BB,inheritedRunners,inheritedRunnersScored,bequeathedRunners,bequeathedRunnersScored,SB,CS,QS,GF,2B,3B,GIDP,gidpOpp,WP,BK,pickOffs,totalSwings,swingAndMisses,BIP,runSupport,Str%,P/IP,P/PA,BB%,K%,HR/PA,BB/K,ISO,FO,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,Strikes,Fstrikes,CSW,Cstr,POS,HR,K,BB,numP,AVG,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,CSW%,CStr%,F-Strike%
2024,678,Tomateros de Culiacan,806317,Axel Sauceda,1,,9.0,5,0.5,0.5,1.0,1.5,0.0,0.0,0.0,18.00,,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,13,1,5,0,74.0,19.0,3.8,0.0,0.0,0.0,,0.333,2,0,0,1,0,0,2,0,CUL,14,3,2,1,RP,0,0,0,19,0.667,0.0,5.3,7.7,40.0,20.0,40.0,0.0,0.0,10.5,5.3,60.0
2024,678,Tomateros de Culiacan,827653,Luis Aguayo,1,,0.0,4,0.333,0.25,0.25,0.5,9.0,0.0,0.0,9.00,,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,6,3,0,79.0,14.0,3.5,0.0,25.0,0.0,,0.0,0,0,1,1,0,0,0,1,CUL,11,4,7,1,RP,0,1,0,14,0.25,,42.9,60.0,0.0,66.7,33.3,0.0,25.0,50.0,7.1,100.0
2024,679,Venados de Mazatlan,465038,Alejandro Soto,1,,0.0,12,0.111,0.25,0.1,0.35,3.0,6.0,0.0,3.00,0.5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20,2,9,3,61.0,14.67,3.667,16.7,8.3,0.0,2.0,0.0,5,0,0,3,1,0,0,0,MAZ,27,6,8,6,RP,0,1,2,44,0.1,0.0,4.5,10.0,66.7,33.3,0.0,0.0,-8.4,18.2,13.6,50.0
2024,679,Venados de Mazatlan,510554,Andres Ivan Meza,1,0.0,11.57,11,0.25,0.4,0.667,1.067,0.0,0.0,3.86,11.57,,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,18,0,10,4,67.0,14.14,3.0,0.0,0.0,0.091,,0.333,1,1,1,4,1,0,0,2,MAZ,22,4,4,4,RP,1,0,0,33,0.333,50.0,0.0,0.0,20.0,60.0,10.0,10.0,0.0,12.1,12.1,36.4
2024,679,Venados de Mazatlan,540988,Demetrio Gutierrez,1,,0.0,17,0.111,0.294,0.077,0.371,9.0,9.0,0.0,2.25,1.0,4,1,2,0,1,0,0,1,0,0,0,3,0,0,0,31,7,9,1,57.0,17.25,4.059,23.5,23.5,0.0,1.0,0.0,3,2,1,2,0,0,0,1,MAZ,39,9,15,8,RP,0,4,4,69,0.077,0.0,10.1,22.6,33.3,33.3,11.1,22.2,0.0,21.7,11.6,52.9
2024,679,Venados de Mazatlan,542279,Javier Solano,1,0.0,6.23,74,0.241,0.297,0.397,0.694,5.71,3.12,1.56,8.31,1.83,0,0,1,1,1,0,2,0,2,0,0,17,1,0,0,145,32,57,10,66.0,16.5,3.865,8.1,14.9,0.041,0.545,0.162,16,9,1,15,6,0,8,2,MAZ,188,50,75,43,SP,3,11,6,286,0.235,13.6,11.2,22.1,38.6,29.8,15.8,15.8,6.8,26.2,15.0,67.6
2024,679,Venados de Mazatlan,554230,Amilcar Gaxiola,1,,3.38,10,0.25,0.3,0.333,0.633,3.38,0.0,0.0,6.75,,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,23,6,8,1,63.0,19.5,5.2,0.0,10.0,0.0,,0.111,1,1,1,3,1,0,0,1,MAZ,33,5,16,10,RP,0,1,0,52,0.222,0.0,11.5,26.1,25.0,50.0,12.5,12.5,10.0,30.8,19.2,50.0
2024,679,Venados de Mazatlan,571328,Jovany Lopez,1,,81.0,5,1.0,0.8,1.25,2.05,27.0,27.0,0.0,81.00,1.0,0,0,2,1,0,0,0,0,2,0,0,0,1,0,0,12,3,3,0,56.0,75.0,5.0,20.0,20.0,0.0,1.0,0.5,0,0,0,0,1,0,2,0,MAZ,14,3,5,2,RP,0,1,1,25,0.75,0.0,12.0,25.0,33.3,0.0,66.7,0.0,0.0,20.0,8.0,60.0
2024,679,Venados de Mazatlan,585132,Raul Carrillo,1,0.0,1.86,39,0.321,0.282,0.342,0.624,8.38,0.93,0.93,9.31,9.0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,69,15,29,1,64.0,15.62,3.872,2.6,23.1,0.026,0.111,0.079,8,1,3,7,1,0,2,7,MAZ,97,26,43,28,SP,1,9,1,151,0.263,11.1,9.9,21.7,31.0,48.3,17.2,3.4,20.5,28.5,18.5,66.7
2024,679,Venados de Mazatlan,650813,Luis Escobar,1,0.0,9.0,45,0.389,0.386,0.488,0.874,5.0,3.0,0.0,14.00,1.67,0,0,2,0,3,0,0,0,4,1,0,5,0,0,0,70,13,37,6,67.0,16.0,3.2,6.7,11.1,0.0,0.6,0.146,8,5,2,8,3,0,4,7,MAZ,96,24,38,25,SP,0,5,3,144,0.341,0.0,9.0,18.6,29.7,40.5,16.2,13.5,4.4,26.4,17.4,53.3
2024,679,Venados de Mazatlan,663884,Nolan Kingham,1,0.5,2.45,41,0.304,0.22,0.325,0.545,13.09,0.82,0.82,6.55,16.0,0,0,0,0,1,1,1,0,2,0,0,4,0,0,0,78,24,24,3,67.0,14.18,3.805,2.4,39.0,0.024,0.063,0.125,4,2,1,9,2,0,2,4,MAZ,104,22,50,26,SP,1,16,1,156,0.2,16.7,15.4,30.8,25.0,54.2,12.5,8.3,36.6,32.1,16.7,53.7
2024,679,Venados de Mazatlan,666208,Alex Speas,1,0.0,5.79,19,0.182,0.316,0.375,0.691,7.71,1.93,1.93,5.79,4.0,3,2,0,0,1,0,0,4,0,0,1,3,1,0,0,29,10,12,0,58.0,14.36,3.526,5.3,21.1,0.053,0.25,0.188,5,1,1,2,1,0,1,1,MAZ,39,9,20,10,RP,1,4,1,67,0.188,16.7,14.9,34.5,50.0,25.0,16.7,8.3,15.8,29.9,14.9,47.4
2024,679,Venados de Mazatlan,667918,Erick Casillas,1,,0.0,19,0.25,0.222,0.176,0.398,9.0,1.8,0.0,5.40,5.0,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,28,6,13,0,76.0,11.8,3.105,5.3,26.3,0.0,0.2,0.0,3,0,0,7,1,0,1,1,MAZ,45,13,21,15,RP,0,5,1,59,0.176,0.0,10.2,21.4,30.8,61.5,7.7,0.0,21.0,35.6,25.4,68.4
2024,679,Venados de Mazatlan,675188,Hector Villalobos,1,1.0,0.0,8,0.25,0.25,0.143,0.393,13.5,4.5,0.0,4.50,3.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,5,4,3,55.0,19.0,4.75,12.5,37.5,0.0,0.333,0.0,0,0,0,3,0,0,0,1,MAZ,21,4,9,4,RP,0,3,1,38,0.143,,13.2,29.4,0.0,100.0,0.0,0.0,25.0,23.7,10.5,50.0
2024,679,Venados de Mazatlan,690909,Daniel Cruz,1,,15.0,16,0.364,0.5,0.929,1.429,3.0,6.0,6.0,18.00,0.5,8,1,0,0,0,0,0,1,1,0,0,6,0,0,0,30,5,13,2,63.0,19.67,3.688,12.5,6.3,0.125,2.0,0.5,3,1,1,2,2,0,3,1,MAZ,47,14,17,11,RP,2,1,2,59,0.429,40.0,8.5,16.7,38.5,23.1,30.8,7.7,-6.2,28.8,18.6,87.5
2024,679,Venados de Mazatlan,692643,Ernesto Borges,1,,9.0,10,0.167,0.3,0.125,0.425,9.0,9.0,0.0,4.50,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11,2,6,0,46.0,17.5,3.5,20.0,20.0,0.0,1.0,0.0,0,2,1,2,0,0,0,1,MAZ,16,5,7,5,RP,0,2,2,35,0.125,,5.7,18.2,0.0,50.0,16.7,33.3,0.0,20.0,14.3,50.0
2024,679,Venados de Mazatlan,694756,J.P. Woodward,1,1.0,9.0,27,0.389,0.538,0.474,1.012,1.8,12.6,0.0,12.60,0.14,2,0,8,1,1,0,0,0,0,1,2,6,1,0,0,35,3,19,2,55.0,19.6,3.63,25.9,3.7,0.0,7.0,0.105,3,2,0,7,2,0,1,4,MAZ,54,11,21,18,RP,0,1,7,98,0.368,0.0,3.1,8.6,26.3,57.9,5.3,10.5,-22.2,21.4,18.4,40.7
2024,679,Venados de Mazatlan,700071,Alexandro Tovalin,1,,27.0,5,0.333,0.6,0.333,0.933,0.0,27.0,0.0,13.50,0.0,2,1,2,2,0,0,0,0,0,0,0,1,0,0,0,5,2,3,0,38.0,24.0,3.2,40.0,0.0,0.0,,0.0,2,0,0,0,0,0,0,1,MAZ,6,3,3,1,RP,0,0,2,16,0.333,0.0,12.5,40.0,66.7,33.3,0.0,0.0,-40.0,18.8,6.2,60.0
2024,679,Venados de Mazatlan,701063,Pablo Tellez,1,0.0,7.56,37,0.333,0.361,0.515,0.876,7.56,2.16,2.16,10.80,3.5,0,0,1,1,2,1,0,0,1,0,0,4,0,0,0,64,19,27,4,68.0,15.72,3.541,5.4,18.9,0.054,0.286,0.212,3,3,0,11,1,0,6,3,MAZ,89,29,44,25,SP,2,7,2,131,0.303,50.0,14.5,29.7,14.8,51.9,22.2,11.1,13.5,33.6,19.1,78.4
2024,679,Venados de Mazatlan,802559,Victor Morales,1,,0.0,13,0.0,0.231,0.0,0.231,8.1,8.1,0.0,0.00,1.0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,0,35,13,7,2,63.0,18.0,4.615,23.1,23.1,0.0,1.0,0.0,1,1,0,5,0,0,0,0,MAZ,38,10,16,3,RP,0,3,3,60,0.0,0.0,21.7,37.1,14.3,71.4,0.0,14.3,0.0,26.7,5.0,76.9
2024,680,Yaquis de Obregon,445995,Arturo Lopez,1,0.0,3.0,36,0.207,0.25,0.281,0.531,4.0,3.0,0.0,6.00,1.33,0,0,0,0,1,0,0,0,3,0,0,3,2,0,0,68,15,29,1,61.0,15.56,3.889,8.3,11.1,0.0,0.75,0.094,8,1,6,8,2,0,3,1,OBR,86,20,31,16,SP,0,4,3,140,0.188,0.0,10.7,22.1,34.5,31.0,31.0,3.4,2.8,22.1,11.4,55.6
2024,680,Yaquis de Obregon,542413,Felipe Gonzalez,1,0.5,7.71,22,0.286,0.364,0.333,0.697,7.71,7.71,0.0,7.71,1.0,0,0,2,2,0,0,0,2,0,1,0,4,0,0,0,40,10,14,2,61.0,19.71,4.182,18.2,18.2,0.0,1.0,0.111,4,1,0,5,0,0,3,1,OBR,56,13,26,16,RP,0,4,4,92,0.222,0.0,10.9,25.0,28.6,42.9,21.4,7.1,0.0,28.3,17.4,59.1
2024,680,Yaquis de Obregon,570666,Luis Cessa,1,,13.5,16,0.545,0.5,0.643,1.143,10.13,6.75,0.0,20.25,1.5,0,0,2,0,0,0,0,0,1,1,0,2,0,0,0,25,8,11,0,56.0,20.25,3.375,12.5,18.8,0.0,0.667,0.214,0,2,1,2,1,0,1,4,OBR,30,7,13,5,SP,0,3,2,54,0.429,0.0,14.8,32.0,9.1,54.5,18.2,18.2,6.3,24.1,9.3,43.8
2024,680,Yaquis de Obregon,592889,Ernesto Zaragoza,1,0.0,9.0,6,1.0,0.5,0.4,0.9,27.0,9.0,0.0,18.00,3.0,1,0,0,0,1,0,0,1,0,0,0,2,1,0,0,11,4,2,1,68.0,19.0,3.167,16.7,50.0,0.0,0.333,0.0,0,0,0,0,1,0,0,1,OBR,13,3,6,2,RP,0,3,1,19,0.4,0.0,21.1,36.4,50.0,50.0,0.0,0.0,33.3,31.6,10.5,50.0
2024,680,Yaquis de Obregon,593372,Carlos Martinez,1,0.5,5.59,44,0.452,0.386,0.463,0.849,9.31,2.79,0.0,13.03,3.33,0,0,1,0,1,1,1,0,5,0,0,5,0,1,0,72,12,31,13,68.0,16.03,3.523,6.8,22.7,0.0,0.3,0.122,3,4,1,9,6,0,6,2,OBR,106,34,46,34,SP,0,10,3,155,0.341,0.0,7.7,16.7,29.0,35.5,22.6,12.9,15.9,29.7,21.9,77.3
2024,680,Yaquis de Obregon,605218,Carl Edwards Jr.,1,,1.8,39,0.194,0.205,0.222,0.427,5.4,1.8,0.0,5.40,3.0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,63,16,31,3,70.0,12.8,3.282,5.1,15.4,0.0,0.333,0.056,5,7,2,11,0,0,4,2,OBR,89,27,42,26,SP,0,6,2,128,0.167,0.0,12.5,25.4,16.1,41.9,19.4,22.6,10.3,32.8,20.3,69.2
2024,680,Yaquis de Obregon,616623,Edwin Fierro,1,1.0,1.17,24,0.227,0.25,0.217,0.467,1.17,0.0,0.0,5.87,,3,0,0,0,0,0,0,0,0,0,5,7,0,0,0,48,7,22,2,67.0,11.35,3.625,0.0,4.2,0.0,,0.0,3,4,1,9,1,0,3,1,OBR,58,17,17,10,RP,0,1,0,87,0.217,0.0,8.0,14.6,18.2,45.5,18.2,18.2,4.2,19.5,11.5,70.8
2024,680,Yaquis de Obregon,628333,Odrisamer Despaigne,1,0.5,4.8,67,0.38,0.364,0.383,0.747,6.6,3.0,0.0,11.40,2.2,0,0,2,2,0,1,1,0,4,0,1,9,4,0,1,120,27,51,8,61.0,18.07,4.045,7.5,16.4,0.0,0.455,0.067,8,4,4,16,5,0,6,8,OBR,164,41,71,44,SP,0,11,5,271,0.317,0.0,10.0,22.5,25.5,47.1,19.6,7.8,8.9,26.2,16.2,61.2
2024,680,Yaquis de Obregon,650980,Samuel Zazueta,1,,0.0,13,0.222,0.231,0.167,0.398,7.36,2.45,0.0,4.91,3.0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,22,4,9,0,56.0,13.64,3.846,7.7,23.1,0.0,0.333,0.0,2,0,1,4,0,0,0,2,OBR,28,6,9,5,RP,0,3,1,50,0.167,0.0,8.0,18.2,22.2,66.7,11.1,0.0,15.4,18.0,10.0,46.2
2024,680,Yaquis de Obregon,657116,Zach Willeman,1,0.0,1.42,28,0.294,0.269,0.333,0.602,9.95,2.84,0.0,7.11,3.5,2,2,0,0,1,0,0,5,3,0,0,3,0,0,0,48,19,19,1,69.0,15.32,3.464,7.1,25.0,0.0,0.286,0.125,2,3,0,9,1,0,2,2,OBR,67,18,36,17,RP,0,7,2,97,0.208,0.0,19.6,39.6,15.8,57.9,10.5,15.8,17.9,37.1,17.5,64.3
2024,680,Yaquis de Obregon,660850,Juan Robles,1,,0.0,20,0.357,0.45,0.438,0.888,4.15,6.23,0.0,10.38,0.67,4,3,3,0,2,0,0,0,0,1,2,4,1,0,0,38,5,14,0,65.0,16.62,3.6,15.0,10.0,0.0,1.5,0.125,4,0,0,5,1,0,4,0,OBR,47,12,14,9,RP,0,2,3,72,0.313,0.0,6.9,13.2,35.7,35.7,28.6,0.0,-5.0,19.4,12.5,60.0
2024,680,Yaquis de Obregon,666510,Ulises Lopez,1,,0.0,14,0.2,0.143,0.143,0.286,9.0,0.0,0.0,4.50,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,5,10,3,63.0,15.0,4.286,0.0,28.6,0.0,,0.0,2,0,1,5,0,0,0,2,OBR,38,8,17,12,RP,0,4,0,60,0.143,0.0,8.3,19.2,20.0,70.0,10.0,0.0,28.6,28.3,20.0,57.1
2024,680,Yaquis de Obregon,675880,Daniel De La Fuente,1,,0.0,24,0.143,0.167,0.091,0.258,9.82,2.45,0.0,2.45,4.0,1,0,0,0,1,2,0,0,0,0,0,1,1,0,1,40,15,14,0,62.0,11.86,3.625,8.3,33.3,0.0,0.25,0.0,4,3,0,5,1,0,1,0,OBR,54,14,28,13,RP,0,8,2,87,0.091,0.0,17.2,37.5,35.7,35.7,7.1,21.4,25.0,32.2,14.9,58.3
2024,680,Yaquis de Obregon,678410,Saul Vazquez,1,1.0,0.0,30,0.15,0.233,0.115,0.348,6.48,4.32,0.0,3.24,1.5,0,0,2,0,0,0,0,1,0,0,2,5,0,0,0,48,11,20,4,64.0,12.48,3.467,13.3,20.0,0.0,0.667,0.0,6,2,1,8,0,0,2,1,OBR,67,18,30,19,"SP, RP",0,6,4,104,0.115,0.0,10.6,22.9,30.0,45.0,15.0,10.0,6.7,28.8,18.3,60.0
2024,680,Yaquis de Obregon,693730,Ruben Salinas,8,,3.38,9,0.4,0.375,0.429,0.804,6.75,0.0,0.0,6.75,,1,0,1,1,0,1,0,2,1,0,1,1,0,0,0,13,4,6,3,57.0,10.5,3.111,0.0,22.2,0.0,,0.143,0,0,0,4,0,0,1,1,OBR,16,3,7,3,RP,0,2,0,28,0.286,,14.3,30.8,0.0,83.3,16.7,0.0,22.2,25.0,10.7,33.3
2024,680,Yaquis de Obregon,807848,Yuhi Sako,1,,4.5,9,0.333,0.333,0.333,0.666,0.0,0.0,0.0,13.50,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,1,9,1,72.0,12.5,2.778,0.0,0.0,0.0,,0.0,2,1,2,1,0,0,2,1,OBR,18,8,9,8,RP,0,0,0,25,0.333,0.0,4.0,10.0,22.2,22.2,44.4,11.1,0.0,36.0,32.0,88.9
2024,5482,Algodoneros de Guasave,572943,Jeff Ibarra,1,,0.0,11,0.5,0.455,0.556,1.011,11.57,3.86,0.0,11.57,3.0,2,1,4,0,0,0,0,0,2,0,1,1,0,0,0,14,3,6,0,61.0,15.43,3.273,9.1,27.3,0.0,0.333,0.222,1,0,0,2,1,0,1,1,GSV,22,5,10,7,RP,0,3,1,36,0.333,0.0,8.3,21.4,33.3,50.0,16.7,0.0,18.2,27.8,19.4,45.5
2024,5482,Algodoneros de Guasave,622739,Ariel Gracia,1,,7.11,27,0.421,0.37,0.5,0.87,8.53,2.84,0.0,11.37,3.0,0,0,1,1,0,0,0,0,4,0,0,5,0,0,0,43,13,19,9,62.0,15.79,3.704,7.4,22.2,0.0,0.333,0.167,3,3,1,4,0,0,6,2,GSV,62,16,30,17,SP,0,6,2,100,0.333,0.0,13.0,30.2,15.8,31.6,36.8,15.8,14.8,30.0,17.0,59.3
2024,5482,Algodoneros de Guasave,622742,Rafael Cordova,1,,2.08,18,0.3,0.278,0.529,0.807,12.46,2.08,2.08,8.31,6.0,2,0,1,0,0,0,0,2,2,0,0,0,1,0,0,34,13,11,1,68.0,15.69,3.778,5.6,33.3,0.056,0.167,0.294,2,1,1,3,1,0,3,0,GSV,46,9,25,12,RP,1,6,1,68,0.235,33.3,19.1,38.2,27.3,27.3,36.4,9.1,27.7,36.8,17.6,50.0
2024,5482,Algodoneros de Guasave,642856,Fabian Anguamea,1,,1.35,25,0.286,0.24,0.217,0.457,12.15,2.7,0.0,5.40,4.5,2,0,2,0,1,0,0,2,1,0,0,2,0,0,1,52,17,14,2,65.0,17.4,4.64,8.0,36.0,0.0,0.222,0.043,2,0,0,8,0,0,1,3,GSV,76,20,38,21,"SP, RP",0,9,2,116,0.174,0.0,14.7,32.7,14.3,78.6,7.1,0.0,28.0,32.8,18.1,80.0
2024,5482,Algodoneros de Guasave,656839,Jorge Perez,1,0.5,0.75,45,0.237,0.227,0.286,0.513,3.75,0.75,0.0,6.75,5.0,0,0,0,0,0,1,2,0,3,0,0,7,0,0,0,79,17,39,3,70.0,12.58,3.356,2.2,11.1,0.0,0.2,0.071,13,4,3,10,3,0,2,4,GSV,106,27,43,26,SP,0,5,1,151,0.214,0.0,11.3,21.5,41.0,35.9,12.8,10.3,8.9,28.5,17.2,60.0
2024,5482,Algodoneros de Guasave,663793,Dakota Chalmers,1,0.0,5.23,42,0.273,0.333,0.441,0.774,10.45,4.35,1.74,6.97,2.4,0,0,2,0,0,2,0,0,1,0,1,5,0,0,0,57,16,24,2,59.0,15.58,3.833,11.9,28.6,0.048,0.417,0.206,4,3,1,8,2,0,3,3,GSV,95,21,54,38,SP,2,12,5,161,0.235,33.3,9.9,28.1,25.0,45.8,16.7,12.5,16.7,33.5,23.6,50.0
2024,5482,Algodoneros de Guasave,664039,Geno Encina,1,0.0,12.0,15,0.5,0.6,0.583,1.183,0.0,9.0,0.0,18.00,0.0,0,0,0,0,0,1,0,0,1,0,2,5,0,0,1,27,1,12,0,58.0,21.33,4.267,20.0,0.0,0.0,,0.083,0,1,0,5,0,0,3,3,GSV,37,8,10,9,SP,0,0,3,64,0.5,,1.6,3.7,0.0,66.7,25.0,8.3,-20.0,15.6,14.1,53.3
2024,5482,Algodoneros de Guasave,667050,Grant Gavin,1,0.0,10.8,35,0.455,0.412,0.6,1.012,10.8,4.05,1.35,14.85,2.67,0,0,3,0,1,0,0,0,4,0,0,3,1,0,0,76,21,24,0,65.0,21.15,4.029,8.6,22.9,0.029,0.375,0.233,3,1,3,6,3,0,4,4,GSV,92,19,36,15,SP,1,8,3,141,0.367,16.7,14.9,27.6,25.0,41.7,29.2,4.2,14.3,25.5,10.6,54.3
2024,5482,Algodoneros de Guasave,675546,Jesus Huerta,1,,7.71,13,0.333,0.462,0.333,0.795,3.86,11.57,0.0,11.57,0.33,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,25,3,9,0,60.0,24.86,4.462,23.1,7.7,0.0,3.0,0.0,2,2,0,2,0,0,3,0,GSV,35,10,13,10,RP,0,1,3,58,0.333,0.0,5.2,12.0,22.2,22.2,33.3,22.2,-15.4,22.4,17.2,76.9
2024,5482,Algodoneros de Guasave,676019,Oscar Rojas,1,,27.0,6,0.667,0.667,0.667,1.334,13.5,27.0,0.0,27.00,0.5,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,10,2,3,0,52.0,43.5,4.833,33.3,16.7,0.0,2.0,0.0,1,0,0,0,0,0,1,1,GSV,15,3,7,5,RP,0,1,2,29,0.667,0.0,6.9,20.0,33.3,33.3,33.3,0.0,-16.6,24.1,17.2,50.0
2024,5482,Algodoneros de Guasave,676190,Carlos Morales,1,1.0,1.8,22,0.286,0.333,0.421,0.754,7.2,3.6,1.8,9.00,2.0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,38,9,16,3,60.0,18.6,4.227,9.1,18.2,0.045,0.5,0.158,3,3,0,5,1,0,1,3,GSV,56,14,27,18,RP,1,4,2,93,0.263,25.0,9.7,23.7,25.0,50.0,6.2,18.8,9.1,29.0,19.4,63.6
2024,5482,Algodoneros de Guasave,682608,Peyton Gray,1,,,2,,1.0,0.0,1.0,,,,-.--,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,30.0,,5.0,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,GSV,2,0,1,0,RP,0,0,2,10,0.0,,10.0,50.0,,,,,-100.0,10.0,0.0,0.0
2024,5482,Algodoneros de Guasave,684118,Victor Buelna,1,,4.05,26,0.211,0.231,0.333,0.564,6.75,1.35,1.35,6.75,5.0,2,1,1,1,0,0,0,0,0,0,1,4,0,0,0,47,13,20,4,69.0,13.65,3.5,3.8,19.2,0.038,0.2,0.125,4,4,3,4,1,0,3,1,GSV,63,19,29,16,RP,1,5,1,91,0.208,20.0,14.3,27.7,25.0,25.0,30.0,20.0,15.4,31.9,17.6,73.1
2024,5482,Algodoneros de Guasave,687455,Juan Cossio,1,,0.0,19,0.2,0.316,0.2,0.516,10.38,8.31,0.0,4.15,1.25,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,34,10,10,0,70.0,14.77,3.368,21.1,26.3,0.0,0.8,0.067,2,3,1,2,0,0,2,0,GSV,45,12,21,11,RP,0,5,4,64,0.133,0.0,15.6,29.4,20.0,20.0,30.0,30.0,5.2,32.8,17.2,63.2
2024,5482,Algodoneros de Guasave,691678,Vidal Sotelo,1,0.0,11.57,12,0.429,0.5,0.556,1.056,7.71,7.71,0.0,11.57,1.0,0,0,1,1,0,1,0,0,2,0,0,2,0,0,0,22,2,7,0,61.0,24.0,4.667,16.7,16.7,0.0,1.0,0.222,3,0,1,0,0,0,3,0,GSV,34,7,13,11,SP,0,2,2,56,0.333,0.0,3.6,9.1,42.9,0.0,57.1,0.0,0.0,23.2,19.6,58.3
2024,5482,Algodoneros de Guasave,691714,Kevin Ribon,1,,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,67.0,9.0,3.0,0.0,0.0,0.0,,0.0,0,0,0,1,0,0,0,0,GSV,2,0,1,1,RP,0,0,0,3,0.0,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.3,33.3,0.0
2024,5482,Algodoneros de Guasave,695871,Jesus Broca,1,1.0,0.0,17,0.273,0.353,0.214,0.567,6.23,6.23,0.0,6.23,1.0,6,1,0,0,0,0,0,0,0,0,1,3,0,0,0,21,5,11,9,54.0,15.46,3.941,17.6,17.6,0.0,1.0,0.0,4,1,1,2,0,0,3,0,GSV,36,7,20,15,RP,0,3,3,67,0.214,0.0,7.5,23.8,36.4,18.2,36.4,9.1,0.0,29.9,22.4,41.2
2024,5482,Algodoneros de Guasave,703655,Dan Kubiuk,1,,2.45,15,0.3,0.267,0.467,0.734,9.82,0.0,2.45,9.82,,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,32,10,11,3,67.0,16.36,4.0,0.0,26.7,0.067,,0.2,3,1,1,2,1,0,2,1,GSV,40,7,18,8,RP,1,4,0,60,0.267,25.0,16.7,31.2,36.4,27.3,27.3,9.1,26.7,30.0,13.3,46.7
2024,5482,Algodoneros de Guasave,703721,Ivan Izaguirre,1,,5.4,27,0.222,0.259,0.44,0.699,8.1,2.7,1.35,6.75,3.0,4,0,3,1,0,0,0,2,3,0,1,6,0,0,0,52,12,19,2,64.0,16.95,4.185,7.4,22.2,0.037,0.333,0.24,3,1,1,9,1,0,2,2,GSV,72,16,31,19,RP,1,6,2,113,0.2,25.0,10.6,23.1,21.1,57.9,15.8,5.3,14.8,27.4,16.8,59.3
2024,5482,Algodoneros de Guasave,703865,Christian Crespo,1,,6.75,7,0.0,0.429,0.8,1.229,6.75,13.5,6.75,6.75,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,4,0,57.0,22.5,4.286,28.6,14.3,0.143,2.0,0.6,1,0,1,1,1,0,0,0,GSV,17,6,7,5,RP,1,1,2,30,0.2,50.0,6.7,16.7,50.0,25.0,25.0,0.0,-14.3,23.3,16.7,85.7
2024,5482,Algodoneros de Guasave,800099,Edwin Cervantes,1,,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,50.0,12.0,4.0,0.0,0.0,0.0,,0.0,1,0,0,0,0,0,0,0,GSV,2,0,1,1,RP,0,0,0,4,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0
2024,5482,Algodoneros de Guasave,826183,Ian Medina,1,,0.0,5,0.0,0.2,0.0,0.2,13.5,6.75,0.0,0.00,2.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,7,3,2,0,55.0,15.0,4.0,20.0,40.0,0.0,0.5,0.0,1,0,0,1,0,0,0,0,GSV,11,2,7,4,RP,0,2,1,20,0.0,0.0,15.0,42.9,50.0,50.0,0.0,0.0,20.0,35.0,20.0,40.0
2024,5483,Sultanes de Monterrey,532893,Ivan Salas,1,,0.0,6,0.667,0.75,0.667,1.417,0.0,6.75,0.0,13.50,0.0,3,0,3,0,0,0,0,0,0,0,1,3,0,0,0,6,1,5,0,59.0,12.75,2.833,16.7,0.0,0.0,,0.0,0,0,0,3,0,0,1,1,MTY,10,3,2,1,RP,0,0,1,17,0.667,,5.9,16.7,0.0,80.0,20.0,0.0,-16.7,11.8,5.9,50.0
