season,team_id,team_name,player_id,Name,position_code,POS,G,GS,GO,airOuts,R,2B,3B,HR,K,BB,IBB,H,HBP,AVG,AB,OBP,SLG,OPS,CS,SB,SB%,GIDP,numP,ERA,IP,W,L,SV,SVOpp,HLD,BS,ER,WHIP,BF,Outs,GPitched,CG,SHO,Str,Str%,HBP.1,BK,WP,pickOffs,TB,GO/FO,W%,P/IP,GF,K/BB,K/9,BB/9,H/9,R/9,HR/9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,SF,team,IP_numeric,QS
2024,676,Mayos de Navojoa,662964,Francisco Haro,1,RP,9,0,9,5,4,3,0,1,9,3,1,8,1,0.258,31,0.343,0.452,0.795,0,4,100.0,1,118,4.32,8.1,0,2,0,2,3,2,4,1.32,35,25,9,0,0,78,0.66,1,0,1,0,14,1.8,0.0,14.16,1,3.0,9.72,3.24,8.64,4.32,1.08,6,5,0,0,0,NAV,8.333333333333334,0
2024,676,Mayos de Navojoa,592761,Caleb Smith,1,SP,4,4,12,12,9,5,1,0,21,10,0,16,2,0.262,61,0.384,0.377,0.761,1,1,50.0,2,316,4.41,16.1,2,1,0,0,0,0,8,1.59,73,49,4,0,0,189,0.6,2,0,1,0,23,1.0,0.667,19.35,0,2.1,11.57,5.51,8.82,4.96,0.0,0,0,0,0,0,NAV,16.333333333333332,0
2024,676,Mayos de Navojoa,477462,Esteban Haro,1,RP,8,0,9,7,4,1,0,0,3,2,0,9,0,0.321,28,0.367,0.357,0.724,0,1,100.0,1,131,4.5,6.0,0,0,0,0,2,0,3,1.83,30,18,8,0,0,77,0.59,0,0,0,0,10,1.29,,21.83,0,1.5,4.5,3.0,13.5,6.0,0.0,0,0,0,0,0,NAV,6.0,0
2024,676,Mayos de Navojoa,670416,Zach Matson,1,SP,4,4,18,15,9,3,0,2,11,11,0,15,1,0.259,58,0.386,0.414,0.8,0,1,100.0,0,285,5.52,14.2,0,2,0,0,0,0,9,1.77,71,44,4,0,0,168,0.59,1,0,2,0,24,1.2,0.0,19.43,0,1.0,6.75,6.75,9.2,5.52,1.23,0,0,0,1,0,NAV,14.666666666666666,0
2024,676,Mayos de Navojoa,642375,Jose Carlos Medina,1,RP,5,0,5,6,3,0,0,1,3,1,0,6,0,0.3,20,0.333,0.45,0.783,0,1,100.0,0,73,5.79,4.2,0,0,0,0,1,0,3,1.5,21,14,5,0,0,47,0.64,0,0,0,0,9,0.83,,15.64,2,3.0,5.79,1.93,11.57,5.79,1.93,5,1,0,0,0,NAV,4.666666666666667,0
2024,676,Mayos de Navojoa,703006,Jorge Sauceda,1,RP,6,0,7,6,4,2,0,1,0,4,0,8,3,0.4,20,0.556,0.65,1.206,1,0,0.0,1,113,7.2,5.0,0,0,0,0,0,0,4,2.4,28,15,6,0,0,65,0.58,3,0,1,1,13,1.17,,22.6,1,0.0,0.0,7.2,14.4,7.2,1.8,2,1,0,1,0,NAV,5.0,0
2024,676,Mayos de Navojoa,692940,Erick Preciado,1,RP,1,0,2,3,2,1,0,1,1,1,0,5,1,0.455,11,0.538,0.818,1.356,0,0,,1,46,7.71,2.1,0,0,0,0,0,0,2,2.57,13,7,1,0,0,29,0.63,1,0,0,0,9,0.67,,19.71,0,1.0,3.86,3.86,19.29,7.71,3.86,2,2,0,0,0,NAV,2.3333333333333335,0
2024,676,Mayos de Navojoa,691823,Esteban Bloch,1,RP,11,0,17,5,10,2,0,2,7,4,1,12,2,0.324,37,0.419,0.541,0.96,0,1,100.0,1,154,8.0,9.0,0,1,0,1,0,1,8,1.78,47,27,11,0,0,97,0.63,2,0,0,0,20,3.4,0.0,17.11,2,1.75,7.0,4.0,12.0,10.0,2.0,4,2,0,4,0,NAV,9.0,0
2024,676,Mayos de Navojoa,680653,Denny Roman,1,RP,8,0,3,4,6,4,0,0,1,2,0,7,0,0.538,13,0.563,0.846,1.409,0,0,,0,64,20.25,2.2,0,0,0,0,1,0,6,3.38,17,8,8,0,0,40,0.63,0,0,0,0,11,0.75,,24.0,0,0.5,3.38,6.75,23.63,20.25,0.0,7,1,0,1,1,NAV,2.6666666666666665,0
2024,677,Naranjeros de Hermosillo,666016,Jose Albertos,1,RP,1,0,2,1,0,0,0,0,0,0,0,0,0,0.0,3,0.0,0.0,0.0,0,0,,0,10,0.0,1.0,0,0,0,0,0,0,0,0.0,3,3,1,0,0,7,0.7,0,0,0,0,0,2.0,,10.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,HER,1.0,0
2024,677,Naranjeros de Hermosillo,811370,Enrique Castillo,1,RP,1,0,0,1,0,0,0,0,0,1,0,1,0,0.5,2,0.667,0.5,1.167,0,0,,0,15,0.0,0.1,0,0,0,0,0,0,0,6.0,3,1,1,0,0,7,0.47,0,0,0,0,1,0.0,,45.0,0,0.0,0.0,27.0,27.0,0.0,0.0,0,0,0,0,0,HER,0.3333333333333333,0
2024,677,Naranjeros de Hermosillo,641852,Thomas McIlraith,1,RP,2,0,0,4,0,0,0,0,2,1,0,1,0,0.143,7,0.25,0.143,0.393,0,1,100.0,0,30,0.0,2.0,0,0,0,0,0,0,0,1.0,8,6,2,0,0,19,0.63,0,0,0,0,1,0.0,,15.0,1,2.0,9.0,4.5,4.5,0.0,0.0,0,0,0,0,0,HER,2.0,0
2024,677,Naranjeros de Hermosillo,625068,Javier Rodriguez,1,RP,1,0,2,2,0,0,0,0,0,1,0,2,0,0.333,6,0.429,0.333,0.762,0,0,,0,28,0.0,1.1,0,0,0,0,0,0,0,2.25,7,4,1,0,0,15,0.54,0,0,0,0,2,1.0,,21.0,1,0.0,0.0,6.75,13.5,0.0,0.0,2,1,0,0,0,HER,1.3333333333333333,0
2024,677,Naranjeros de Hermosillo,676689,Ricky Karcher,1,RP,11,0,14,5,4,0,0,0,17,6,1,8,0,0.186,43,0.286,0.186,0.472,3,0,0.0,3,223,0.68,13.1,2,0,0,0,2,0,1,1.05,50,40,11,0,0,141,0.63,0,0,1,0,8,2.8,1.0,16.73,2,2.83,11.48,4.05,5.4,2.7,0.0,1,0,0,1,0,HER,13.333333333333334,0
2024,677,Naranjeros de Hermosillo,643494,A.J. Puckett,1,RP,10,0,19,5,2,2,0,1,15,2,0,9,3,0.188,48,0.264,0.292,0.556,0,0,,1,203,1.35,13.1,1,0,1,2,2,1,2,0.83,53,40,10,0,0,131,0.65,3,1,1,0,14,3.8,1.0,15.23,4,7.5,10.13,1.35,6.08,1.35,0.67,3,2,0,0,0,HER,13.333333333333334,0
2024,677,Naranjeros de Hermosillo,476594,Robert Stock,1,SP,5,5,33,30,9,4,0,2,26,10,0,19,1,0.179,106,0.254,0.274,0.528,0,2,100.0,0,491,1.8,30.0,3,2,0,0,0,0,6,0.97,119,90,5,0,0,301,0.61,1,0,3,1,29,1.1,0.6,16.37,0,2.6,7.8,3.0,5.7,2.7,0.6,0,0,0,1,1,HER,30.0,3
2024,677,Naranjeros de Hermosillo,594027,Tayron Guerrero,1,RP,7,0,8,5,3,1,0,0,10,2,0,6,2,0.207,29,0.303,0.241,0.544,1,4,80.0,0,147,2.35,7.2,0,0,0,1,2,1,2,1.04,33,23,7,0,0,98,0.67,2,0,0,0,7,1.6,,19.17,1,5.0,11.74,2.35,7.04,3.52,0.0,1,0,0,0,0,HER,7.666666666666667,0
2024,677,Naranjeros de Hermosillo,510552,Ozzie Mendez,1,RP,6,0,2,5,1,1,0,0,3,1,0,4,0,0.286,14,0.333,0.357,0.69,0,0,,0,58,2.45,3.2,0,0,0,0,0,0,1,1.36,15,11,6,0,0,36,0.62,0,0,0,0,5,0.4,,15.82,0,3.0,7.36,2.45,9.82,2.45,0.0,5,1,0,0,0,HER,3.6666666666666665,0
2024,677,Naranjeros de Hermosillo,660604,Alan Rangel,1,SP,4,4,16,32,6,5,0,0,14,4,0,20,1,0.25,80,0.291,0.313,0.604,0,4,100.0,0,316,2.61,20.2,1,2,0,0,0,0,6,1.16,87,62,4,0,0,213,0.67,1,0,0,0,25,0.5,0.333,15.29,0,3.5,6.1,1.74,8.71,2.61,0.0,0,0,0,1,1,HER,20.666666666666668,2
2024,677,Naranjeros de Hermosillo,477569,Fernando Salas,1,RP,10,0,11,12,6,0,0,0,3,6,1,10,0,0.303,33,0.39,0.303,0.693,0,0,,0,139,3.12,8.2,2,1,6,6,0,0,3,1.85,42,26,10,0,0,92,0.66,0,0,0,0,10,0.92,0.667,16.04,9,0.5,3.12,6.23,10.38,6.23,0.0,2,1,0,1,2,HER,8.666666666666666,0
2024,677,Naranjeros de Hermosillo,658140,Wilmer Rios,1,SP,3,3,20,13,5,0,0,0,6,3,0,14,1,0.269,52,0.316,0.269,0.585,2,2,50.0,2,212,3.21,14.0,1,0,0,0,0,0,5,1.21,57,42,3,0,0,131,0.62,1,0,0,0,14,1.54,1.0,15.14,0,2.0,3.86,1.93,9.0,3.21,0.0,0,0,0,0,1,HER,14.0,1
2024,677,Naranjeros de Hermosillo,800078,Augusto Mendieta,1,RP,2,0,3,3,1,0,0,0,3,2,0,3,0,0.273,11,0.357,0.273,0.63,0,0,,0,54,3.38,2.2,0,0,0,0,0,0,1,1.88,14,8,2,0,0,34,0.63,0,0,1,0,3,1.0,,20.25,1,1.5,10.13,6.75,10.13,3.38,0.0,2,1,0,0,1,HER,2.6666666666666665,0
2024,677,Naranjeros de Hermosillo,502515,Raul Barron,1,RP,7,0,10,6,4,0,1,0,4,2,0,4,0,0.174,23,0.24,0.261,0.501,0,0,,2,95,3.86,7.0,0,0,1,1,0,0,3,0.86,26,21,7,0,0,64,0.67,0,0,0,0,6,1.67,,13.57,1,2.0,5.14,2.57,5.14,5.14,0.0,5,0,0,1,0,HER,7.0,0
2024,677,Naranjeros de Hermosillo,643518,Jose Samayoa,1,SP,4,4,20,16,9,3,0,1,22,5,0,22,2,0.278,79,0.333,0.354,0.687,0,4,100.0,1,327,4.12,19.2,0,2,0,0,0,0,9,1.37,87,59,4,0,0,208,0.64,2,0,0,0,28,1.25,0.0,16.63,0,4.4,10.07,2.29,10.07,4.12,0.46,0,0,0,0,1,HER,19.666666666666668,1
2024,677,Naranjeros de Hermosillo,806517,Saul Arias,1,RP,4,0,3,5,2,0,0,1,2,3,0,3,1,0.231,13,0.412,0.462,0.874,1,0,0.0,2,68,4.15,4.1,1,0,0,0,0,0,2,1.38,17,13,4,0,0,36,0.53,1,0,0,0,6,0.6,1.0,15.69,0,0.67,4.15,6.23,6.23,4.15,2.08,5,2,0,0,0,HER,4.333333333333333,0
2024,677,Naranjeros de Hermosillo,668954,Curtis Taylor,1,"SP, RP",5,4,16,22,13,1,0,4,25,5,0,22,1,0.265,83,0.311,0.422,0.733,3,1,25.0,1,352,4.91,22.0,0,2,0,0,0,0,12,1.23,91,66,5,0,0,235,0.67,1,0,2,1,35,0.73,0.0,16.0,0,5.0,10.23,2.05,9.0,5.32,1.64,0,0,0,1,1,HER,22.0,1
2024,677,Naranjeros de Hermosillo,681659,Jorge Rodriguez,1,RP,3,0,3,2,2,1,0,2,1,0,0,3,0,0.333,9,0.333,1.111,1.444,0,0,,0,44,9.0,2.0,0,0,0,0,1,0,2,1.5,9,6,3,0,0,27,0.61,0,0,0,0,10,1.5,,22.0,0,,4.5,0.0,13.5,9.0,9.0,2,0,0,0,0,HER,2.0,0
2024,677,Naranjeros de Hermosillo,701432,Orlando Gonzalez,1,RP,2,0,1,1,3,2,0,0,1,0,0,5,1,0.714,7,0.75,1.0,1.75,0,0,,0,25,27.0,1.0,0,0,0,0,0,0,3,5.0,9,3,2,0,0,15,0.6,1,0,0,0,7,1.0,,25.0,0,,9.0,0.0,45.0,27.0,0.0,0,0,0,1,0,HER,1.0,0
2024,677,Naranjeros de Hermosillo,703716,Anibal Cervantes,1,RP,1,0,0,0,5,2,0,0,1,0,0,5,0,0.833,6,0.833,1.167,2.0,0,1,100.0,0,13,135.0,0.1,0,0,0,0,0,0,5,15.0,6,1,1,0,0,9,0.69,0,0,0,0,7,,,39.0,0,,27.0,0.0,135.0,135.0,0.0,0,0,0,0,0,HER,0.3333333333333333,0
2024,678,Tomateros de Culiacan,827653,Luis Aguayo,1,RP,1,0,1,1,0,0,0,0,1,0,0,1,0,0.25,4,0.25,0.25,0.5,0,0,,0,14,0.0,1.0,0,0,0,0,0,0,0,1.0,4,3,1,0,0,11,0.79,0,0,0,0,1,1.0,,14.0,1,,9.0,0.0,9.0,0.0,0.0,1,0,0,0,0,CUL,1.0,0
2024,678,Tomateros de Culiacan,698962,Ricardo Estrada,1,RP,5,0,5,2,0,0,0,0,4,2,0,3,0,0.214,14,0.313,0.214,0.527,0,0,,1,62,0.0,4.0,0,0,0,0,0,0,0,1.25,16,12,5,0,0,35,0.56,0,0,0,0,3,2.5,,15.5,0,2.0,9.0,4.5,6.75,0.0,0.0,7,4,0,0,0,CUL,4.0,0
2024,678,Tomateros de Culiacan,669214,Conner Menez,1,SP,2,2,11,11,0,1,0,0,9,8,0,4,0,0.114,35,0.279,0.143,0.422,0,0,,1,180,0.0,11.0,2,0,0,0,0,0,0,1.09,43,33,2,0,0,101,0.56,0,0,2,0,5,1.0,1.0,16.36,0,1.13,7.36,6.55,3.27,0.0,0.0,0,0,0,0,0,CUL,11.0,1
2024,678,Tomateros de Culiacan,668665,Stephen Nogosek,1,RP,11,0,5,13,0,0,0,0,15,1,0,8,0,0.195,41,0.214,0.195,0.409,0,1,100.0,0,160,0.0,11.0,0,0,6,6,0,0,0,0.82,42,33,11,0,0,114,0.71,0,0,1,0,8,0.38,,14.55,10,15.0,12.27,0.82,6.55,0.0,0.0,0,0,0,0,0,CUL,11.0,0
2024,678,Tomateros de Culiacan,683124,Fernando Olguin,1,RP,7,0,7,9,0,0,0,0,8,1,0,2,1,0.08,25,0.148,0.08,0.228,0,0,,1,125,0.0,8.0,1,0,0,0,0,0,0,0.38,28,24,7,0,0,78,0.62,1,0,1,0,2,0.78,1.0,15.63,1,8.0,9.0,1.13,2.25,0.0,0.0,4,1,0,1,0,CUL,8.0,0
2024,678,Tomateros de Culiacan,518435,Manny Barreda,1,SP,4,4,28,27,3,6,1,0,15,15,0,15,0,0.179,84,0.303,0.274,0.577,2,5,71.4,1,378,0.75,24.0,4,0,0,0,0,0,2,1.25,100,72,4,0,0,217,0.57,0,0,1,0,23,1.04,1.0,15.75,0,1.0,5.63,5.63,5.63,1.13,0.0,0,0,0,1,0,CUL,24.0,2
2024,678,Tomateros de Culiacan,670986,Jose Bravo,1,"SP, RP",2,1,8,5,1,1,0,0,8,2,0,3,0,0.13,23,0.2,0.174,0.374,0,1,100.0,1,101,1.17,7.2,1,0,0,0,0,0,1,0.65,26,23,2,0,0,69,0.68,0,0,0,0,4,1.6,1.0,13.17,0,4.0,9.39,2.35,3.52,1.17,0.0,0,0,0,1,0,CUL,7.666666666666667,1
2024,678,Tomateros de Culiacan,674810,Victor Castaneda,1,SP,4,4,20,38,4,1,1,2,18,7,0,17,1,0.185,92,0.25,0.283,0.533,1,0,0.0,3,364,1.35,26.2,4,0,0,0,0,0,4,0.9,101,80,4,0,0,233,0.64,1,0,0,0,26,0.53,1.0,13.65,0,2.57,6.08,2.36,5.74,1.35,0.67,0,0,0,1,0,CUL,26.666666666666668,4
2024,678,Tomateros de Culiacan,653252,Sasagi Sanchez,1,RP,12,0,6,18,4,0,0,2,10,3,1,6,0,0.15,40,0.209,0.3,0.509,0,1,100.0,1,170,2.31,11.2,1,1,0,1,5,1,3,0.77,43,35,12,0,0,118,0.69,0,0,0,0,12,0.33,0.5,14.57,1,3.33,7.71,2.31,4.63,3.09,1.54,0,0,0,0,0,CUL,11.666666666666666,0
2024,678,Tomateros de Culiacan,544365,Manny Bañuelos,1,SP,3,3,15,16,5,1,0,0,14,9,0,11,0,0.196,56,0.308,0.214,0.522,0,3,100.0,2,267,2.35,15.1,2,0,0,0,0,0,4,1.3,65,46,3,0,0,166,0.62,0,0,0,1,12,0.94,1.0,17.41,0,1.56,8.22,5.28,6.46,2.93,0.0,0,0,0,0,0,CUL,15.333333333333334,1
2024,678,Tomateros de Culiacan,664823,David Gutierrez,1,RP,11,0,5,4,2,0,0,2,11,2,0,6,0,0.231,26,0.286,0.462,0.748,0,0,,2,118,2.45,7.1,1,0,0,0,7,0,2,1.09,28,22,11,0,0,84,0.71,0,0,0,0,12,1.25,1.0,16.09,1,5.5,13.5,2.45,7.36,2.45,2.45,12,2,0,0,0,CUL,7.333333333333333,0
2024,678,Tomateros de Culiacan,641962,CD Pelham,1,RP,10,0,8,10,2,0,0,0,4,5,1,6,0,0.222,27,0.344,0.222,0.566,0,0,,0,121,2.45,7.1,0,0,0,0,6,0,2,1.5,33,22,10,0,0,73,0.6,0,0,1,0,6,0.8,,16.5,2,0.8,4.91,6.14,7.36,2.45,0.0,5,0,0,1,0,CUL,7.333333333333333,0
2024,678,Tomateros de Culiacan,666017,Ruben Reyes,O,RP,3,0,3,2,1,0,0,0,2,2,0,2,1,0.222,9,0.417,0.222,0.639,0,0,,2,49,3.0,3.0,0,0,0,0,0,0,1,1.33,12,9,3,0,0,30,0.61,1,0,0,0,2,1.5,,16.33,0,1.0,6.0,6.0,6.0,3.0,0.0,0,0,0,0,0,CUL,3.0,0
2024,678,Tomateros de Culiacan,678713,Efrain Contreras,1,RP,8,0,5,7,3,1,0,1,9,2,0,8,0,0.276,29,0.323,0.414,0.737,0,0,,0,117,3.86,7.0,0,0,0,0,1,0,3,1.43,31,21,8,0,0,81,0.69,0,0,0,0,12,0.71,,16.71,1,4.5,11.57,2.57,10.29,3.86,1.29,5,2,0,0,0,CUL,7.0,0
2024,678,Tomateros de Culiacan,594105,Aldo Montes,1,SP,3,3,25,17,9,2,0,1,5,5,0,23,3,0.338,68,0.408,0.412,0.82,0,1,100.0,2,270,4.11,15.1,1,1,0,0,0,0,7,1.83,78,46,3,0,0,162,0.6,3,0,1,0,28,1.47,0.5,17.61,0,1.0,2.93,2.93,13.5,5.28,0.59,0,0,0,2,0,CUL,15.333333333333334,1
2024,678,Tomateros de Culiacan,639238,Edgar Arredondo,1,SP,3,3,16,13,8,2,0,0,5,7,0,17,2,0.37,46,0.464,0.413,0.877,1,2,66.7,3,228,4.85,13.0,0,1,0,0,0,0,7,1.85,60,39,3,0,0,136,0.6,2,0,0,0,19,1.23,0.0,17.54,0,0.71,3.46,4.85,11.77,5.54,0.0,0,0,0,4,1,CUL,13.0,0
2024,678,Tomateros de Culiacan,806317,Axel Sauceda,1,RP,2,0,1,4,2,1,0,0,1,1,0,4,0,0.5,8,0.5,0.625,1.125,0,1,100.0,0,46,9.0,2.0,0,0,0,0,0,0,2,2.5,11,6,2,0,0,33,0.72,0,0,0,0,5,0.25,,23.0,2,1.0,4.5,4.5,18.0,9.0,0.0,1,1,0,1,1,CUL,2.0,0
2024,678,Tomateros de Culiacan,660420,Carlos Machorro,1,RP,4,0,4,2,4,0,0,0,2,2,0,4,0,0.333,12,0.429,0.333,0.762,0,0,,1,53,12.0,3.0,0,0,0,0,0,0,4,2.0,14,9,4,0,0,32,0.6,0,0,0,0,4,2.0,,17.67,1,1.0,6.0,6.0,12.0,12.0,0.0,0,0,0,0,0,CUL,3.0,0
2024,678,Tomateros de Culiacan,641995,Roel Ramírez,1,RP,2,0,1,1,3,0,0,0,0,0,0,3,0,0.6,5,0.6,0.6,1.2,0,1,100.0,0,17,27.0,0.2,0,0,0,0,1,0,2,4.5,5,2,2,0,0,11,0.65,0,0,0,0,3,1.0,,25.5,0,,0.0,0.0,40.5,40.5,0.0,1,0,0,0,0,CUL,0.6666666666666666,0
2024,679,Venados de Mazatlan,692643,Ernesto Borges,1,RP,2,0,2,2,2,0,0,0,2,2,0,2,0,0.25,8,0.4,0.25,0.65,1,0,0.0,0,35,0.0,2.0,0,0,0,0,0,0,0,2.0,10,6,2,0,0,16,0.46,0,0,0,0,2,1.0,,17.5,1,1.0,9.0,9.0,9.0,9.0,0.0,0,0,0,0,0,MAZ,2.0,0
2024,679,Venados de Mazatlan,683114,Fernando Burgueno,1,RP,1,0,0,2,0,0,0,0,1,1,0,2,0,0.4,5,0.5,0.4,0.9,0,0,,0,21,0.0,1.0,0,0,0,0,0,0,0,3.0,6,3,1,0,0,12,0.57,0,0,1,0,2,0.0,,21.0,1,1.0,9.0,9.0,18.0,0.0,0.0,0,0,0,0,0,MAZ,1.0,0
2024,679,Venados de Mazatlan,691376,Irving Medina,1,RP,1,0,1,1,0,0,0,0,1,1,0,0,0,0.0,3,0.25,0.0,0.25,0,0,,0,15,0.0,1.0,0,0,0,0,0,0,0,1.0,4,3,1,0,0,8,0.53,0,0,0,0,0,1.0,,15.0,1,1.0,9.0,9.0,0.0,0.0,0.0,0,0,0,0,0,MAZ,1.0,0
2024,679,Venados de Mazatlan,672666,Adolfo Ramirez,1,RP,2,0,0,0,0,0,0,0,3,1,0,2,0,0.4,5,0.5,0.4,0.9,0,0,,0,24,0.0,1.2,0,0,0,0,0,0,0,1.8,6,5,2,0,0,16,0.67,0,0,1,0,2,,,14.4,0,3.0,16.2,5.4,10.8,0.0,0.0,0,0,0,0,0,MAZ,1.6666666666666665,0
2024,679,Venados de Mazatlan,465038,Alejandro Soto,1,RP,5,0,3,7,0,0,0,0,3,2,0,2,0,0.133,15,0.235,0.133,0.368,0,0,,0,63,0.0,4.1,0,0,0,0,0,0,0,0.92,17,13,5,0,0,40,0.63,0,0,0,0,2,0.43,,14.54,2,1.5,6.23,4.15,4.15,0.0,0.0,1,0,0,0,0,MAZ,4.333333333333333,0
2024,679,Venados de Mazatlan,510554,Andres Ivan Meza,1,RP,7,0,6,8,3,0,0,1,1,0,0,4,2,0.222,18,0.3,0.389,0.689,0,0,,0,68,1.8,5.0,0,1,0,1,1,1,1,0.8,21,15,7,0,0,42,0.62,2,0,1,0,7,0.75,0.0,13.6,3,,1.8,0.0,7.2,5.4,1.8,7,1,0,1,0,MAZ,5.0,0
2024,679,Venados de Mazatlan,540988,Demetrio Gutierrez,1,RP,9,0,3,7,1,0,0,0,4,5,0,1,0,0.067,15,0.3,0.067,0.367,0,2,100.0,0,84,1.93,4.2,0,0,0,0,2,0,1,1.29,20,14,9,0,0,46,0.55,0,0,0,0,1,0.43,,18.0,1,0.8,7.71,9.64,1.93,1.93,0.0,6,1,0,0,0,MAZ,4.666666666666667,0
2024,679,Venados de Mazatlan,585132,Raul Carrillo,1,SP,4,4,17,24,5,4,0,1,14,5,0,22,1,0.286,77,0.337,0.377,0.714,0,1,100.0,3,329,2.29,19.2,0,1,0,0,0,0,5,1.37,83,59,4,0,0,200,0.61,1,0,1,0,29,0.71,0.0,16.73,0,2.8,6.41,2.29,10.07,2.29,0.46,0,0,0,0,0,MAZ,19.666666666666668,0
2024,679,Venados de Mazatlan,663884,Nolan Kingham,1,SP,4,4,35,16,7,2,0,1,21,6,0,18,0,0.205,88,0.253,0.261,0.514,1,4,80.0,1,346,2.55,24.2,1,2,0,0,0,0,7,0.97,96,74,4,1,0,227,0.66,0,0,1,0,23,2.19,0.333,14.03,0,3.5,7.66,2.19,6.57,2.55,0.36,0,0,0,1,1,MAZ,24.666666666666668,3
2024,679,Venados de Mazatlan,667918,Erick Casillas,1,RP,11,0,10,10,3,1,0,0,8,6,1,7,1,0.212,33,0.341,0.242,0.583,0,1,100.0,0,148,2.89,9.1,0,0,0,0,6,0,3,1.39,42,28,11,0,0,91,0.61,1,0,0,0,8,1.0,,15.86,0,1.33,7.71,5.79,6.75,2.89,0.0,2,1,0,1,1,MAZ,9.333333333333334,0
2024,679,Venados de Mazatlan,675188,Hector Villalobos,1,RP,6,0,4,6,2,1,0,1,7,2,0,3,0,0.15,20,0.227,0.35,0.577,0,0,,1,97,3.0,6.0,1,0,0,0,0,0,2,0.83,22,18,6,0,0,52,0.54,0,0,2,0,7,0.67,1.0,16.17,0,3.5,10.5,3.0,4.5,3.0,1.5,7,3,0,0,0,MAZ,6.0,0
2024,679,Venados de Mazatlan,650813,Luis Escobar,1,SP,4,4,21,27,12,5,1,2,9,6,0,21,0,0.273,77,0.325,0.442,0.767,1,3,75.0,2,318,3.66,19.2,0,2,0,0,0,0,8,1.37,84,59,4,0,0,201,0.63,0,0,1,0,34,0.78,0.0,16.17,0,1.5,4.12,2.75,9.61,5.49,0.92,0,0,0,1,0,MAZ,19.666666666666668,0
2024,679,Venados de Mazatlan,802559,Victor Morales,1,RP,7,0,6,3,2,0,0,0,5,5,0,0,0,0.0,14,0.263,0.0,0.263,0,1,100.0,1,86,3.86,4.2,0,0,0,0,1,0,2,1.07,19,14,7,0,0,52,0.6,0,0,0,0,0,2.0,,18.43,0,1.0,9.64,9.64,0.0,3.86,0.0,4,2,0,0,0,MAZ,4.666666666666667,0
2024,679,Venados de Mazatlan,701063,Pablo Tellez,1,SP,4,4,15,15,10,4,0,2,15,4,0,19,1,0.311,61,0.358,0.475,0.833,2,4,66.7,1,276,4.5,16.0,1,2,0,0,0,0,8,1.44,69,48,4,0,0,189,0.68,1,0,0,0,29,1.0,0.333,17.25,0,3.75,8.44,2.25,10.69,5.63,1.13,0,0,0,2,1,MAZ,16.0,0
2024,679,Venados de Mazatlan,694756,J.P. Woodward,1,RP,12,0,15,9,7,1,1,0,3,9,3,14,0,0.35,40,0.469,0.425,0.894,0,1,100.0,5,168,5.06,10.2,2,1,0,1,4,1,6,2.16,50,32,12,0,0,104,0.62,0,0,1,0,17,1.67,0.667,15.75,1,0.33,2.53,7.59,11.81,5.91,0.0,4,0,0,1,0,MAZ,10.666666666666666,0
2024,679,Venados de Mazatlan,542279,Javier Solano,1,SP,4,4,23,33,14,2,0,3,13,10,0,20,0,0.225,89,0.303,0.348,0.651,0,1,100.0,0,376,5.09,23.0,1,2,0,0,0,0,13,1.3,99,69,4,0,0,249,0.66,0,0,1,0,31,0.7,0.333,16.35,0,1.3,5.09,3.91,7.83,5.48,1.17,0,0,0,0,0,MAZ,23.0,2
2024,679,Venados de Mazatlan,666208,Alex Speas,1,RP,6,0,4,8,4,0,0,1,7,2,0,4,2,0.174,23,0.296,0.304,0.6,0,1,100.0,1,101,5.4,6.2,0,2,4,5,0,1,4,0.9,27,20,6,0,0,60,0.59,2,0,2,0,7,0.5,0.0,15.15,6,3.5,9.45,2.7,5.4,5.4,1.35,3,2,0,0,0,MAZ,6.666666666666667,0
2024,679,Venados de Mazatlan,554230,Amilcar Gaxiola,1,RP,4,0,6,6,3,1,0,0,1,0,0,5,2,0.294,17,0.35,0.353,0.703,1,0,0.0,0,89,5.79,4.2,0,0,0,0,0,0,3,1.07,20,14,4,0,0,55,0.62,2,0,0,0,6,1.0,,19.07,0,,1.93,0.0,9.64,5.79,0.0,1,0,0,0,1,MAZ,4.666666666666667,0
2024,679,Venados de Mazatlan,690909,Daniel Cruz,1,RP,5,0,2,5,5,1,0,2,1,2,0,6,0,0.429,14,0.5,0.929,1.429,0,0,,0,59,12.0,3.0,0,0,0,0,1,0,4,2.67,16,9,5,0,0,37,0.63,0,0,0,0,13,0.4,,19.67,1,0.5,3.0,6.0,18.0,15.0,6.0,8,1,0,0,0,MAZ,3.0,0
2024,679,Venados de Mazatlan,700071,Alexandro Tovalin,1,RP,5,0,1,3,4,0,0,1,3,4,0,2,0,0.222,9,0.462,0.556,1.018,0,2,100.0,0,51,15.43,2.1,0,1,0,1,0,1,4,2.57,13,7,5,0,0,24,0.47,0,0,0,0,5,0.33,0.0,21.86,2,0.75,11.57,15.43,7.71,15.43,3.86,4,2,0,0,0,MAZ,2.3333333333333335,0
