season,team_id,team_name,player_id,Name,position_code,POS,G,GS,GO,airOuts,R,2B,3B,HR,K,BB,IBB,H,HBP,AVG,AB,OBP,SLG,OPS,CS,SB,SB%,GIDP,numP,ERA,IP,W,L,SV,SVOpp,HLD,BS,ER,WHIP,BF,Outs,GPitched,CG,SHO,Str,Str%,HBP,BK,WP,pickOffs,TB,GO/FO,W%,P/IP,GF,K/BB,K/9,BB/9,H/9,R/9,HR/9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,SF,team,QS
2024,675,Caneros de los Mochis,691388,Jonas Garibay,1,RP,5,0,6,8,3,1,0,2,5,2,0,10,0,0.357,28,0.387,0.607,0.994,0,1,100.0,0,107,4.05,6.2,0,0,0,0,0,0,3,1.8,31,20,5,0,0,75,0.7,0,0,1,0,17,0.75,,16.05,3,2.5,6.75,2.7,13.5,4.05,2.7,0,0,0,0,1,MOC,0
2024,675,Caneros de los Mochis,671790,Ronald Bolaños,1,SP,7,7,31,25,17,3,0,2,29,22,0,26,2,0.245,106,0.376,0.33,0.706,1,4,80.0,4,549,4.8,30.0,2,2,0,0,0,0,16,1.6,135,90,7,0,0,306,0.56,2,0,5,0,35,1.24,0.5,18.3,0,1.32,8.7,6.6,7.8,5.1,0.6,0,0,0,2,3,MOC,1
2024,675,Caneros de los Mochis,676520,Manuel Alvarez,1,RP,8,0,5,5,4,0,0,0,8,9,0,8,0,0.308,26,0.486,0.308,0.794,0,0,,1,140,5.68,6.1,0,0,1,1,0,0,4,2.68,35,19,8,0,0,74,0.53,0,0,3,0,8,1.0,,22.11,1,0.89,11.37,12.79,11.37,5.68,0.0,0,0,0,0,0,MOC,0
2024,675,Caneros de los Mochis,597113,DJ Johnson,1,RP,7,0,10,1,6,1,0,0,3,2,0,7,2,0.35,20,0.458,0.4,0.858,0,0,,2,103,8.44,5.1,0,0,3,4,1,1,5,1.69,25,16,7,0,0,59,0.57,2,0,1,0,8,10.0,,19.31,4,1.5,5.06,3.38,11.81,10.13,0.0,0,0,0,1,0,MOC,0
2024,675,Caneros de los Mochis,679893,Manuel Urias,1,"SP, RP",5,4,14,11,15,3,0,2,10,7,0,16,0,0.314,51,0.397,0.49,0.887,0,4,100.0,1,238,11.25,12.0,0,4,0,0,0,0,15,1.92,58,36,5,0,0,148,0.62,0,0,0,0,25,1.27,0.0,19.83,0,1.43,7.5,5.25,12.0,11.25,1.5,0,0,0,0,0,MOC,0
2024,675,Caneros de los Mochis,542278,Fredy Quintero,1,"SP, RP",3,1,7,4,7,2,0,2,2,2,0,7,0,0.35,20,0.409,0.75,1.159,0,0,,0,85,12.46,4.1,0,1,0,0,0,0,6,2.08,22,13,3,0,0,50,0.59,0,0,0,0,15,1.75,0.0,19.62,1,1.0,4.15,4.15,14.54,14.54,4.15,1,1,0,0,0,MOC,0
2024,676,Mayos de Navojoa,802568,Daniel Zazueta,1,RP,3,0,2,0,0,0,0,0,3,0,0,0,0,0.0,5,0.0,0.0,0.0,0,0,,0,23,0.0,1.2,0,0,0,0,0,0,0,0.0,5,5,3,0,0,15,0.65,0,0,0,0,0,2.0,,13.8,1,,16.2,0.0,0.0,0.0,0.0,6,0,0,0,0,NAV,0
2024,676,Mayos de Navojoa,679857,Carlos Tavera,1,SP,7,7,26,44,6,3,0,3,36,16,0,18,1,0.146,123,0.248,0.244,0.492,0,4,100.0,4,597,1.25,36.0,2,2,0,0,0,0,5,0.94,141,108,7,0,0,368,0.62,1,2,0,0,30,0.59,0.5,16.58,0,2.25,9.0,4.0,4.5,1.5,0.75,0,0,0,0,1,NAV,3
2024,676,Mayos de Navojoa,662964,Francisco Haro,1,RP,15,0,19,13,4,5,0,1,15,5,1,14,2,0.23,61,0.309,0.361,0.67,0,4,100.0,1,237,2.25,16.0,1,2,0,2,3,2,4,1.19,68,48,15,0,0,159,0.67,2,0,1,0,22,1.46,0.333,14.81,1,3.0,8.44,2.81,7.88,2.25,0.56,9,7,0,0,0,NAV,0
2024,676,Mayos de Navojoa,677604,Damian Mendoza,1,"SP, RP",8,3,25,18,6,5,0,1,24,8,0,18,0,0.22,82,0.283,0.317,0.6,0,0,,1,364,2.42,22.1,1,1,0,0,1,0,6,1.16,93,67,8,0,0,230,0.63,0,0,0,0,26,1.39,0.5,16.3,2,3.0,9.67,3.22,7.25,2.42,0.4,3,2,0,1,2,NAV,0
2024,676,Mayos de Navojoa,820829,Charlie Hasty,1,RP,16,0,15,25,8,5,0,0,11,10,1,12,0,0.207,58,0.31,0.293,0.603,1,3,75.0,1,294,2.55,17.2,0,1,8,10,0,2,5,1.25,73,53,16,0,0,185,0.63,0,0,0,0,17,0.6,0.0,16.64,13,1.1,5.6,5.09,6.11,4.08,0.0,3,1,0,2,3,NAV,0
2024,676,Mayos de Navojoa,619854,Carlos Bustamante,1,RP,16,0,15,19,5,2,1,3,14,5,0,12,0,0.2,60,0.262,0.417,0.679,0,5,100.0,1,242,2.7,16.2,0,0,0,1,3,1,5,1.02,65,50,16,0,0,154,0.64,0,0,0,0,25,0.79,,14.52,2,2.8,7.56,2.7,6.48,2.7,1.62,7,5,0,0,0,NAV,0
2024,676,Mayos de Navojoa,663820,Alex Valverde,1,RP,9,0,8,4,3,1,0,0,14,9,0,7,1,0.219,32,0.395,0.25,0.645,1,3,75.0,0,193,3.0,9.0,1,0,0,0,0,0,3,1.78,43,27,9,0,0,107,0.55,1,1,0,1,8,2.0,1.0,21.44,0,1.56,14.0,9.0,7.0,3.0,0.0,0,0,0,0,1,NAV,0
2024,676,Mayos de Navojoa,692940,Erick Preciado,1,RP,5,0,5,10,4,2,0,1,10,2,0,13,1,0.342,38,0.39,0.474,0.864,0,0,,1,158,3.12,8.2,0,0,1,1,0,0,3,1.73,41,26,5,0,0,98,0.62,1,0,1,0,18,0.5,,18.23,2,5.0,10.38,2.08,13.5,4.15,1.04,2,2,0,0,0,NAV,0
2024,676,Mayos de Navojoa,674476,Jonathan Partida,1,RP,14,0,7,10,4,1,0,0,6,4,1,5,0,0.179,28,0.281,0.214,0.495,0,2,100.0,2,146,3.24,8.1,0,1,0,0,0,0,3,1.08,32,25,14,0,0,87,0.6,0,0,0,0,6,0.7,0.0,17.52,3,1.5,6.48,4.32,5.4,4.32,0.0,12,2,0,0,0,NAV,0
2024,676,Mayos de Navojoa,670416,Zach Matson,1,SP,6,6,25,25,12,3,0,4,28,14,0,20,1,0.208,96,0.313,0.365,0.678,0,1,100.0,0,449,4.21,25.2,1,3,0,0,0,0,12,1.32,113,77,6,0,0,276,0.61,1,0,3,0,35,1.0,0.25,17.49,0,2.0,9.82,4.91,7.01,4.21,1.4,0,0,0,1,1,NAV,1
2024,676,Mayos de Navojoa,592761,Caleb Smith,1,SP,4,4,12,12,9,5,1,0,21,10,0,16,2,0.262,61,0.384,0.377,0.761,1,1,50.0,2,316,4.41,16.1,2,1,0,0,0,0,8,1.59,73,49,4,0,0,189,0.6,2,0,1,0,23,1.0,0.667,19.35,0,2.1,11.57,5.51,8.82,4.96,0.0,0,0,0,0,0,NAV,0
2024,676,Mayos de Navojoa,631229,Dalton Rodriguez,1,SP,7,7,41,42,26,12,0,1,15,7,0,38,1,0.295,129,0.319,0.411,0.73,1,3,75.0,0,503,4.83,31.2,3,3,0,0,0,0,17,1.42,144,95,7,0,0,308,0.61,1,0,3,1,53,0.98,0.5,15.88,0,2.14,4.26,1.99,10.8,7.39,0.28,0,0,0,0,7,NAV,1
2024,676,Mayos de Navojoa,593594,Octavio Acosta,1,SP,6,6,29,30,16,4,0,0,12,11,0,25,0,0.266,94,0.34,0.309,0.649,0,1,100.0,4,386,5.18,24.1,1,3,0,0,0,0,14,1.48,107,73,6,0,0,242,0.63,0,0,1,0,29,0.97,0.25,15.86,0,1.09,4.44,4.07,9.25,5.92,0.0,0,0,0,1,1,NAV,2
2024,676,Mayos de Navojoa,477462,Esteban Haro,1,RP,13,0,13,15,9,1,0,0,4,2,0,14,0,0.311,45,0.34,0.333,0.673,0,1,100.0,1,186,5.4,10.0,1,0,0,1,2,1,6,1.6,48,30,13,0,0,116,0.62,0,0,1,0,15,0.87,1.0,18.6,0,2.0,3.6,1.8,12.6,8.1,0.0,2,0,0,1,0,NAV,0
2024,676,Mayos de Navojoa,703006,Jorge Sauceda,1,RP,8,0,11,11,6,3,0,1,2,7,0,12,4,0.343,35,0.5,0.514,1.014,1,0,0.0,1,187,6.23,8.2,0,0,0,0,0,0,6,2.19,47,26,8,0,0,109,0.58,4,0,1,1,18,1.0,,21.58,1,0.29,2.08,7.27,12.46,6.23,1.04,4,3,0,1,0,NAV,0
2024,676,Mayos de Navojoa,642375,Jose Carlos Medina,1,RP,8,0,12,10,7,1,0,3,5,4,1,12,1,0.308,39,0.386,0.564,0.95,0,1,100.0,2,159,6.52,9.2,0,0,0,0,1,0,7,1.66,44,29,8,0,0,95,0.6,1,0,1,0,22,1.2,,16.45,2,1.25,4.66,3.72,11.17,6.52,2.79,9,4,0,0,0,NAV,0
2024,676,Mayos de Navojoa,683030,Edwyn Valle,1,RP,11,0,10,13,8,2,0,4,9,4,0,9,0,0.231,39,0.302,0.59,0.892,0,1,100.0,0,184,7.2,10.0,2,0,0,0,0,0,8,1.3,45,30,11,0,0,117,0.64,0,0,0,0,23,0.77,1.0,18.4,2,2.25,8.1,3.6,8.1,7.2,3.6,6,4,0,2,0,NAV,0
2024,676,Mayos de Navojoa,691823,Esteban Bloch,1,RP,12,0,19,7,13,3,0,3,8,7,1,15,2,0.333,45,0.444,0.6,1.044,0,1,100.0,1,210,9.28,10.2,0,1,0,1,0,1,11,2.06,58,32,12,0,0,127,0.6,2,0,0,0,27,2.71,0.0,19.69,3,1.14,6.75,5.91,12.66,10.97,2.53,7,5,0,4,0,NAV,0
2024,676,Mayos de Navojoa,680653,Denny Roman,1,RP,13,0,4,7,8,4,0,0,7,4,0,10,0,0.385,26,0.452,0.538,0.99,0,0,,0,129,12.0,6.0,0,0,0,0,1,0,8,2.33,32,18,13,0,0,80,0.62,0,0,1,0,14,0.57,,21.5,1,1.75,10.5,6.0,15.0,12.0,0.0,8,1,0,1,1,NAV,0
2024,677,Naranjeros de Hermosillo,684169,Joel Ibarra,1,RP,1,0,1,0,0,0,0,0,1,2,0,0,0,0.0,2,0.5,0.0,0.5,0,0,,1,20,0.0,1.0,0,0,0,0,0,0,0,2.0,4,3,1,0,0,8,0.4,0,0,0,0,0,1.0,,20.0,0,0.5,9.0,18.0,0.0,0.0,0.0,0,0,0,0,0,HER,0
2024,677,Naranjeros de Hermosillo,625068,Javier Rodriguez,1,RP,3,0,6,5,0,0,0,0,1,5,0,2,0,0.143,14,0.368,0.143,0.511,0,0,,0,77,0.0,4.0,0,0,0,0,0,0,0,1.75,19,12,3,0,0,36,0.47,0,0,0,0,2,1.2,,19.25,2,0.2,2.25,11.25,4.5,0.0,0.0,2,1,0,0,0,HER,0
2024,677,Naranjeros de Hermosillo,641852,Thomas McIlraith,1,RP,7,0,4,10,2,0,0,0,5,2,0,7,3,0.269,26,0.387,0.269,0.656,0,1,100.0,0,135,1.5,6.0,1,0,2,3,0,1,1,1.5,31,18,7,0,0,84,0.62,3,0,2,0,7,0.4,1.0,22.5,4,2.5,7.5,3.0,10.5,3.0,0.0,2,2,0,0,0,HER,0
2024,677,Naranjeros de Hermosillo,676689,Ricky Karcher,1,RP,16,0,21,10,7,0,0,0,26,11,1,13,1,0.188,69,0.309,0.188,0.497,3,1,25.0,3,354,1.77,20.1,3,1,0,1,5,1,4,1.18,82,61,16,0,0,214,0.6,1,0,4,0,13,2.1,0.75,17.41,2,2.36,11.51,4.87,5.75,3.1,0.0,2,1,0,1,0,HER,0
2024,677,Naranjeros de Hermosillo,594027,Tayron Guerrero,1,RP,8,0,9,6,3,1,0,0,14,3,0,6,2,0.171,35,0.275,0.2,0.475,1,4,80.0,0,179,1.86,9.2,0,0,0,1,2,1,2,0.93,40,29,8,0,0,121,0.68,2,0,0,0,7,1.5,,18.52,1,4.67,13.03,2.79,5.59,2.79,0.0,1,0,0,0,0,HER,0
2024,677,Naranjeros de Hermosillo,476594,Robert Stock,1,SP,7,7,50,38,12,5,0,2,40,14,0,29,3,0.188,154,0.267,0.26,0.527,1,2,66.7,1,688,1.87,43.1,5,2,0,0,0,0,9,0.99,174,130,7,0,0,425,0.62,3,0,5,1,40,1.32,0.714,15.88,0,2.86,8.31,2.91,6.02,2.49,0.42,0,0,0,2,1,HER,5
2024,677,Naranjeros de Hermosillo,681659,Jorge Rodriguez,1,"SP, RP",6,2,9,10,2,1,0,2,8,3,1,5,0,0.161,31,0.235,0.387,0.622,0,1,100.0,1,157,1.93,9.1,0,0,0,0,1,0,2,0.86,35,28,6,0,0,94,0.6,0,0,0,0,12,0.9,,16.82,0,2.67,7.71,2.89,4.82,1.93,1.93,4,0,0,1,0,HER,0
2024,677,Naranjeros de Hermosillo,643494,A.J. Puckett,1,RP,16,0,30,12,7,2,0,2,24,8,1,17,4,0.207,82,0.309,0.305,0.614,1,0,0.0,2,340,2.38,22.2,1,1,2,5,3,3,6,1.1,95,68,16,0,0,217,0.64,4,1,1,0,25,2.5,0.5,15.0,6,3.0,9.53,3.18,6.75,2.78,0.79,6,3,0,1,0,HER,0
2024,677,Naranjeros de Hermosillo,510552,Ozzie Mendez,1,RP,11,0,7,7,2,1,0,0,6,3,0,5,0,0.208,24,0.296,0.25,0.546,0,0,,1,106,2.45,7.1,1,0,0,0,1,0,2,1.09,28,22,11,0,0,62,0.58,0,0,0,0,6,1.0,1.0,14.45,0,2.0,7.36,3.68,6.14,2.45,0.0,10,3,0,1,0,HER,0
2024,677,Naranjeros de Hermosillo,643518,Jose Samayoa,1,SP,7,7,30,38,12,5,0,1,32,13,0,31,2,0.24,129,0.317,0.302,0.619,3,5,62.5,2,577,3.09,35.0,1,2,0,0,0,0,12,1.26,146,105,7,0,0,365,0.63,2,0,0,0,39,0.79,0.333,16.49,0,2.46,8.23,3.34,7.97,3.09,0.26,0,0,0,1,1,HER,3
2024,677,Naranjeros de Hermosillo,658140,Wilmer Rios,1,SP,4,4,27,17,7,2,0,0,9,4,0,21,2,0.288,73,0.338,0.315,0.653,2,2,50.0,4,285,3.15,20.0,2,0,0,0,0,0,7,1.25,80,60,4,0,0,176,0.62,2,0,0,0,23,1.59,1.0,14.25,0,2.25,4.05,1.8,9.45,3.15,0.0,0,0,0,0,1,HER,2
2024,677,Naranjeros de Hermosillo,660604,Alan Rangel,1,SP,7,7,29,39,12,11,0,1,26,10,0,32,1,0.26,123,0.319,0.374,0.693,0,6,100.0,1,523,3.38,32.0,1,4,0,0,0,0,12,1.31,137,96,7,0,0,342,0.65,1,0,1,0,46,0.74,0.2,16.34,0,2.6,7.31,2.81,9.0,3.38,0.28,0,0,0,2,1,HER,2
2024,677,Naranjeros de Hermosillo,477569,Fernando Salas,1,RP,12,0,12,15,7,0,0,0,4,8,1,13,0,0.317,41,0.412,0.317,0.729,1,0,0.0,0,176,3.38,10.2,2,1,7,7,0,0,4,1.97,52,32,12,0,0,118,0.67,0,0,0,0,13,0.8,0.667,16.5,11,0.5,3.38,6.75,10.97,5.91,0.0,2,1,0,1,2,HER,0
2024,677,Naranjeros de Hermosillo,502515,Raul Barron,1,RP,11,0,13,10,5,1,1,0,5,5,0,7,0,0.206,34,0.308,0.294,0.602,0,1,100.0,2,152,3.72,9.2,0,0,1,1,0,0,4,1.24,40,29,11,0,0,95,0.63,0,0,3,0,10,1.3,,15.72,2,1.0,4.66,4.66,6.52,4.66,0.0,7,1,0,1,0,HER,0
2024,677,Naranjeros de Hermosillo,666016,Jose Albertos,1,RP,4,0,10,2,2,0,0,0,2,4,0,4,1,0.222,18,0.391,0.222,0.613,0,1,100.0,0,83,3.86,4.2,0,0,0,0,0,0,2,1.71,23,14,4,0,0,43,0.52,1,0,0,0,4,5.0,,17.79,0,0.5,3.86,7.71,7.71,3.86,0.0,1,0,0,0,0,HER,0
2024,677,Naranjeros de Hermosillo,800078,Augusto Mendieta,1,RP,5,0,9,7,4,0,0,0,8,4,0,7,1,0.233,30,0.333,0.233,0.566,1,0,0.0,1,141,4.5,8.0,0,0,0,0,0,0,4,1.38,36,24,5,0,0,83,0.59,1,0,1,0,7,1.29,,17.63,1,2.0,9.0,4.5,7.88,4.5,0.0,7,1,0,0,1,HER,0
2024,677,Naranjeros de Hermosillo,668954,Curtis Taylor,1,"SP, RP",7,6,23,31,20,4,0,5,36,9,0,35,2,0.294,119,0.348,0.454,0.802,5,2,28.6,1,531,5.34,32.0,0,4,0,0,0,0,19,1.38,136,96,7,0,0,350,0.66,2,0,3,2,54,0.74,0.0,16.59,0,4.0,10.13,2.53,9.84,5.63,1.41,0,0,0,4,2,HER,2
2024,677,Naranjeros de Hermosillo,811370,Enrique Castillo,1,RP,4,0,1,4,3,1,0,1,4,3,0,4,0,0.308,13,0.438,0.615,1.053,1,0,0.0,0,68,5.4,3.1,0,0,0,0,0,0,2,2.1,16,10,4,0,0,39,0.57,0,0,1,0,8,0.25,,20.4,1,1.33,10.8,8.1,10.8,8.1,2.7,3,3,0,0,0,HER,0
2024,677,Naranjeros de Hermosillo,806517,Saul Arias,1,RP,5,0,3,6,3,0,1,1,2,4,0,5,1,0.313,16,0.476,0.625,1.101,1,0,0.0,2,89,5.79,4.2,1,0,0,0,0,0,3,1.93,21,14,5,0,0,46,0.52,1,0,0,0,10,0.5,1.0,19.07,0,0.5,3.86,7.71,9.64,5.79,1.93,5,2,0,0,0,HER,0
2024,677,Naranjeros de Hermosillo,703716,Anibal Cervantes,1,RP,4,0,2,6,5,2,0,0,3,0,0,7,0,0.438,16,0.412,0.563,0.975,0,1,100.0,1,49,11.25,4.0,0,0,1,1,0,0,5,1.75,18,12,4,0,0,34,0.69,0,0,0,0,9,0.33,,12.25,2,,6.75,0.0,15.75,11.25,0.0,4,1,0,1,1,HER,0
2024,677,Naranjeros de Hermosillo,701432,Orlando Gonzalez,1,RP,4,0,2,3,3,2,0,0,2,0,0,5,1,0.455,11,0.5,0.636,1.136,0,0,,0,38,11.57,2.1,0,0,0,0,0,0,3,2.14,13,7,4,0,0,25,0.66,1,0,0,0,7,0.67,,16.29,1,,7.71,0.0,19.29,11.57,0.0,3,0,0,1,0,HER,0
2024,678,Tomateros de Culiacan,668665,Stephen Nogosek,1,RP,15,0,10,18,2,0,0,0,19,2,0,9,1,0.164,55,0.203,0.164,0.367,0,1,100.0,1,218,0.0,16.0,1,0,8,9,0,1,0,0.69,59,48,15,0,0,155,0.71,1,0,1,0,9,0.56,1.0,13.63,13,9.5,10.69,1.13,5.06,1.13,0.0,0,0,0,0,1,CUL,0
2024,678,Tomateros de Culiacan,683124,Fernando Olguin,1,RP,11,0,15,13,2,0,0,1,11,3,0,3,3,0.073,41,0.191,0.146,0.337,0,0,,1,197,0.69,13.0,1,1,0,0,0,0,1,0.46,48,39,11,0,0,125,0.63,3,0,2,0,6,1.15,0.5,15.15,4,3.67,7.62,2.08,2.08,1.38,0.69,4,1,0,1,0,CUL,0
2024,678,Tomateros de Culiacan,653252,Sasagi Sanchez,1,RP,18,0,15,24,4,0,1,2,12,4,1,7,0,0.121,58,0.177,0.259,0.436,1,1,50.0,1,246,1.53,17.2,1,1,0,1,9,1,3,0.62,62,53,18,0,0,167,0.68,0,0,0,0,15,0.63,0.5,13.92,2,3.0,6.11,2.04,3.57,2.04,1.02,0,0,0,0,0,CUL,0
2024,678,Tomateros de Culiacan,518435,Manny Barreda,1,SP,6,6,40,41,9,8,1,1,23,22,0,27,0,0.208,130,0.322,0.308,0.63,3,5,62.5,2,577,1.75,36.0,5,1,0,0,0,0,7,1.36,153,108,6,0,0,346,0.6,0,0,2,0,40,0.98,0.833,16.03,0,1.05,5.75,5.5,6.75,2.25,0.25,0,0,0,1,0,CUL,3
2024,678,Tomateros de Culiacan,641962,CD Pelham,1,RP,17,0,15,16,3,0,0,0,9,8,1,12,0,0.235,51,0.339,0.235,0.574,0,0,,1,228,1.98,13.2,0,0,0,0,9,0,3,1.46,60,41,17,0,0,142,0.62,0,0,1,0,12,0.94,,16.68,2,1.13,5.93,5.27,7.9,1.98,0.0,8,0,0,1,0,CUL,0
2024,678,Tomateros de Culiacan,674810,Victor Castaneda,1,SP,6,6,28,60,9,4,1,3,24,12,0,27,1,0.197,137,0.267,0.307,0.574,2,0,0.0,3,545,2.09,38.2,4,0,0,0,0,0,9,1.01,152,116,6,0,0,351,0.64,1,0,0,0,42,0.47,1.0,14.09,0,2.0,5.59,2.79,6.28,2.09,0.7,0,0,0,2,0,CUL,5
2024,678,Tomateros de Culiacan,664823,David Gutierrez,1,RP,17,0,12,9,3,4,0,2,12,3,0,12,1,0.286,42,0.34,0.524,0.864,0,0,,3,180,2.13,12.2,1,1,0,0,11,0,3,1.18,49,38,17,0,0,126,0.7,1,0,0,0,22,1.33,0.5,14.21,2,4.0,8.53,2.13,8.53,2.13,1.42,18,8,0,2,1,CUL,0
2024,678,Tomateros de Culiacan,827653,Luis Aguayo,1,RP,3,0,2,4,1,1,0,0,6,3,0,3,0,0.2,15,0.333,0.267,0.6,0,0,,0,74,2.25,4.0,0,0,0,0,0,0,1,1.5,18,12,3,0,0,42,0.57,0,0,0,0,4,0.5,,18.5,2,2.0,13.5,6.75,6.75,2.25,0.0,1,0,0,0,0,CUL,0
2024,678,Tomateros de Culiacan,544365,Manny Bañuelos,1,SP,3,3,15,16,5,1,0,0,14,9,0,11,0,0.196,56,0.308,0.214,0.522,0,3,100.0,2,267,2.35,15.1,2,0,0,0,0,0,4,1.3,65,46,3,0,0,166,0.62,0,0,0,1,12,0.94,1.0,17.41,0,1.56,8.22,5.28,6.46,2.93,0.0,0,0,0,0,0,CUL,1
2024,678,Tomateros de Culiacan,666017,Ruben Reyes,O,RP,6,0,4,5,2,0,0,1,4,3,0,4,1,0.235,17,0.381,0.412,0.793,0,0,,2,82,3.38,5.1,0,0,0,0,0,0,2,1.31,21,16,6,0,0,50,0.61,1,0,1,0,7,0.8,,15.38,1,1.33,6.75,5.06,6.75,3.38,1.69,4,1,0,0,0,CUL,0
2024,678,Tomateros de Culiacan,698962,Ricardo Estrada,1,RP,8,0,8,6,6,0,0,0,6,6,0,6,1,0.231,26,0.394,0.231,0.625,1,2,66.7,2,138,3.68,7.1,0,0,0,0,0,0,3,1.64,33,22,8,0,0,73,0.53,1,0,0,0,6,1.33,,18.82,0,1.0,7.36,7.36,7.36,7.36,0.0,10,5,0,0,0,CUL,0
2024,678,Tomateros de Culiacan,678713,Efrain Contreras,1,RP,12,0,7,8,4,1,0,1,14,3,0,11,1,0.275,40,0.341,0.375,0.716,0,1,100.0,0,174,3.72,9.2,0,0,0,0,1,0,4,1.45,44,29,12,0,0,118,0.68,1,0,0,0,15,0.88,,18.0,2,4.67,13.03,2.79,10.24,3.72,0.93,6,2,0,0,0,CUL,0
2024,678,Tomateros de Culiacan,806317,Axel Sauceda,1,RP,4,0,3,9,2,1,0,0,3,1,0,5,0,0.278,18,0.3,0.333,0.633,0,1,100.0,0,88,3.86,4.2,0,0,0,0,0,0,2,1.29,21,14,4,0,0,59,0.67,0,0,0,0,6,0.33,,18.86,3,3.0,5.79,1.93,9.64,3.86,0.0,3,1,0,1,1,CUL,0
2024,678,Tomateros de Culiacan,669214,Conner Menez,1,SP,5,5,26,25,11,3,1,2,19,21,0,18,0,0.209,86,0.361,0.337,0.698,1,2,66.7,3,445,3.91,25.1,3,2,0,0,0,0,11,1.54,109,76,5,0,0,257,0.58,0,0,3,1,29,1.04,0.6,17.57,0,0.9,6.75,7.46,6.39,3.91,0.71,0,0,0,1,1,CUL,2
2024,678,Tomateros de Culiacan,639238,Edgar Arredondo,1,SP,5,5,35,21,14,2,1,0,7,11,0,28,3,0.333,84,0.424,0.381,0.805,2,3,60.0,6,404,4.94,23.2,1,1,0,0,0,0,13,1.65,105,71,5,0,0,244,0.6,3,0,0,0,32,1.67,0.5,17.07,0,0.64,2.66,4.18,10.65,5.32,0.0,0,0,0,6,1,CUL,0
2024,678,Tomateros de Culiacan,594105,Aldo Montes,1,SP,5,5,37,29,17,3,0,2,12,12,0,33,3,0.303,109,0.387,0.385,0.772,0,1,100.0,5,453,5.06,26.2,3,1,0,0,0,0,15,1.69,126,80,5,0,0,267,0.59,3,0,1,0,42,1.28,0.75,16.99,0,1.0,4.05,4.05,11.14,5.74,0.67,0,0,0,2,0,CUL,2
2024,678,Tomateros de Culiacan,670986,Jose Bravo,1,"SP, RP",4,3,17,13,11,2,0,4,20,5,0,17,0,0.262,65,0.314,0.477,0.791,0,1,100.0,1,261,5.71,17.1,2,1,0,0,0,0,11,1.27,72,52,4,0,0,171,0.66,0,0,0,0,31,1.31,0.667,15.06,0,4.0,10.38,2.6,8.83,5.71,2.08,0,0,0,2,0,CUL,1
2024,678,Tomateros de Culiacan,660420,Carlos Machorro,1,RP,6,0,6,2,5,1,0,0,6,3,0,8,0,0.364,22,0.44,0.409,0.849,0,0,,1,92,9.64,4.2,0,0,0,0,0,0,5,2.36,25,14,6,0,0,58,0.63,0,0,0,0,9,3.0,,19.71,2,2.0,11.57,5.79,15.43,9.64,0.0,3,3,0,0,0,CUL,0
2024,678,Tomateros de Culiacan,641995,Roel Ramírez,1,RP,3,0,2,1,3,0,0,0,0,1,0,3,0,0.5,6,0.571,0.5,1.071,0,1,100.0,0,23,18.0,1.0,0,0,0,0,1,0,2,4.0,7,3,3,0,0,14,0.61,0,0,0,0,3,2.0,,23.0,0,0.0,0.0,9.0,27.0,27.0,0.0,1,0,0,0,0,CUL,0
2024,678,Tomateros de Culiacan,828443,Diego Castro,1,RP,1,0,1,0,1,0,0,0,0,1,0,1,0,0.5,2,0.667,0.5,1.167,0,0,,0,13,27.0,0.1,0,0,0,0,0,0,1,6.0,3,1,1,0,0,7,0.54,0,0,0,0,1,1.0,,39.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0,0,0,0,0,CUL,0
2024,679,Venados de Mazatlan,691376,Irving Medina,1,RP,2,0,2,2,0,0,0,0,2,1,0,0,0,0.0,6,0.143,0.0,0.143,0,0,,0,28,0.0,2.0,0,0,0,0,0,0,0,0.5,7,6,2,0,0,16,0.57,0,0,0,0,0,1.0,,14.0,2,2.0,9.0,4.5,0.0,0.0,0.0,0,0,0,0,0,MAZ,0
2024,679,Venados de Mazatlan,465038,Alejandro Soto,1,RP,9,0,6,12,0,0,0,0,6,2,0,4,2,0.143,28,0.25,0.143,0.393,0,1,100.0,0,121,0.0,8.0,0,0,0,0,0,0,0,0.75,32,24,9,0,0,80,0.66,2,0,0,0,4,0.5,,15.13,2,3.0,6.75,2.25,4.5,0.0,0.0,1,0,0,0,0,MAZ,0
2024,679,Venados de Mazatlan,540988,Demetrio Gutierrez,1,RP,12,0,5,13,1,0,0,0,9,5,0,2,1,0.069,29,0.229,0.069,0.298,0,2,100.0,0,138,1.0,9.0,0,0,0,0,2,0,1,0.78,35,27,12,0,0,85,0.62,1,0,0,0,2,0.38,,15.33,2,1.8,9.0,5.0,2.0,1.0,0.0,8,1,0,0,0,MAZ,0
2024,679,Venados de Mazatlan,672666,Adolfo Ramirez,1,"SP, RP",7,1,7,5,1,1,0,0,7,3,0,5,0,0.217,23,0.296,0.261,0.557,1,1,50.0,0,109,1.29,7.0,0,0,0,0,0,0,1,1.14,27,21,7,0,0,69,0.63,0,0,2,0,6,1.4,,15.57,2,2.33,9.0,3.86,6.43,1.29,0.0,2,0,0,0,1,MAZ,0
