date,code,description,ballColor,isStrike,isBall,eventType,ball_count,strike_count,strikeZoneTop,strikeZoneBottom,x,y,pitchNumber,pitcher_name,pitcher_id,pitch_hand,batter_name,batter_id,bat_side
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,1,3.319,1.513,93.98,138.38,1,Wilmer Rios,658140,Right,Randy Romero,678499,Right
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,2,3.319,1.513,97.12,135.0,2,Wilmer Rios,658140,Right,Randy Romero,678499,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,1,2,3.319,1.513,54.43,141.28,3,Wilmer Rios,658140,Right,Randy Romero,678499,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,2,2,3.319,1.513,54.43,141.28,4,Wilmer Rios,658140,Right,Randy Romero,678499,Right
2024-10-21,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,2,3,3.319,1.513,116.0,88.14,5,Wilmer Rios,658140,Right,Randy Romero,678499,Right
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,single,0,1,3.285,1.487,93.53,149.49,1,Wilmer Rios,658140,Right,Brayan Quintero,678540,Right
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,single,0,2,3.285,1.487,91.28,126.79,2,Wilmer Rios,658140,Right,Brayan Quintero,678540,Right
2024-10-21,D,"In play, no out","rgba(26, 86, 190, 1.0)",False,False,single,0,2,3.285,1.487,104.76,148.53,3,Wilmer Rios,658140,Right,Brayan Quintero,678540,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,grounded_into_double_play,1,0,3.549,1.627,58.02,139.83,1,Wilmer Rios,658140,Right,Alex Liddi,499926,Right
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,grounded_into_double_play,1,1,3.549,1.627,116.9,136.45,2,Wilmer Rios,658140,Right,Alex Liddi,499926,Right
2024-10-21,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,grounded_into_double_play,1,1,3.549,1.627,97.57,144.66,3,Wilmer Rios,658140,Right,Alex Liddi,499926,Right
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,1,3.49,1.601,94.88,141.28,1,Nolan Kingham,663884,Right,Agustin Murillo,473242,Right
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,2,3.49,1.601,120.94,148.05,2,Nolan Kingham,663884,Right,Agustin Murillo,473242,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,2,3.49,1.601,146.56,112.78,3,Nolan Kingham,663884,Right,Agustin Murillo,473242,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,2,2,3.49,1.601,116.9,80.89,4,Nolan Kingham,663884,Right,Agustin Murillo,473242,Right
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,2,2,3.49,1.601,93.98,142.73,5,Nolan Kingham,663884,Right,Agustin Murillo,473242,Right
2024-10-21,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,2,2,3.49,1.601,115.55,141.76,6,Nolan Kingham,663884,Right,Agustin Murillo,473242,Right
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,1,3.411,1.565,93.08,153.84,1,Nolan Kingham,663884,Right,Nicholas Torres,657051,Right
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,2,3.411,1.565,85.44,152.88,2,Nolan Kingham,663884,Right,Nicholas Torres,657051,Right
2024-10-21,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,3,3.411,1.565,67.91,159.16,3,Nolan Kingham,663884,Right,Nicholas Torres,657051,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,1,0,3.1,1.46,163.19,133.55,1,Nolan Kingham,663884,Right,Willie Calhoun,641432,Left
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,1,1,3.1,1.46,116.0,147.56,2,Nolan Kingham,663884,Right,Willie Calhoun,641432,Left
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,2,1,3.1,1.46,150.16,149.98,3,Nolan Kingham,663884,Right,Willie Calhoun,641432,Left
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,3,1,3.1,1.46,149.71,149.49,4,Nolan Kingham,663884,Right,Willie Calhoun,641432,Left
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,3,2,3.1,1.46,120.49,151.91,5,Nolan Kingham,663884,Right,Willie Calhoun,641432,Left
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,3,2,3.1,1.46,120.49,151.91,6,Nolan Kingham,663884,Right,Willie Calhoun,641432,Left
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,3,3,3.1,1.46,83.19,157.71,7,Nolan Kingham,663884,Right,Willie Calhoun,641432,Left
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,1,3.301,1.504,102.07,151.43,1,Wilmer Rios,658140,Right,Dilson Herrera,599096,Right
2024-10-21,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,0,1,3.301,1.504,113.75,145.63,2,Wilmer Rios,658140,Right,Dilson Herrera,599096,Right
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,1,3.411,1.565,115.55,127.75,1,Wilmer Rios,658140,Right,Carlos Castro,622603,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,1,3.411,1.565,62.07,160.61,2,Wilmer Rios,658140,Right,Carlos Castro,622603,Right
2024-10-21,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,1,1,3.411,1.565,84.99,144.18,3,Wilmer Rios,658140,Right,Carlos Castro,622603,Right
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,walk,0,1,3.371,1.535,95.33,147.56,1,Wilmer Rios,658140,Right,Jose Gaitan,668165,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,walk,1,1,3.371,1.535,130.38,92.97,2,Wilmer Rios,658140,Right,Jose Gaitan,668165,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,walk,2,1,3.371,1.535,40.94,148.05,3,Wilmer Rios,658140,Right,Jose Gaitan,668165,Right
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,walk,2,2,3.371,1.535,88.58,132.1,4,Wilmer Rios,658140,Right,Jose Gaitan,668165,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,walk,3,2,3.371,1.535,115.1,83.3,5,Wilmer Rios,658140,Right,Jose Gaitan,668165,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,walk,4,2,3.371,1.535,53.98,160.12,6,Wilmer Rios,658140,Right,Jose Gaitan,668165,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,0,3.319,1.513,140.72,134.52,1,Wilmer Rios,658140,Right,Ramiro Pena,455369,Left
2024-10-21,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,1,0,3.319,1.513,116.0,148.53,2,Wilmer Rios,658140,Right,Ramiro Pena,455369,Left
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,1,3.24,1.54,133.08,153.36,1,Nolan Kingham,663884,Right,Jordan Diaz,672478,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,1,3.24,1.54,150.16,145.15,2,Nolan Kingham,663884,Right,Jordan Diaz,672478,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,2,1,3.24,1.54,54.43,144.18,3,Nolan Kingham,663884,Right,Jordan Diaz,672478,Right
2024-10-21,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,2,1,3.24,1.54,89.93,130.65,4,Nolan Kingham,663884,Right,Jordan Diaz,672478,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,1,0,3.371,1.535,,,1,Nolan Kingham,663884,Right,Brandon Valenzuela,678218,Left
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,1,1,3.371,1.535,126.34,146.11,2,Nolan Kingham,663884,Right,Brandon Valenzuela,678218,Left
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,1,2,3.371,1.535,117.35,149.01,3,Nolan Kingham,663884,Right,Brandon Valenzuela,678218,Left
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,1,2,3.371,1.535,142.97,149.98,4,Nolan Kingham,663884,Right,Brandon Valenzuela,678218,Left
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,2,2,3.371,1.535,62.97,140.8,5,Nolan Kingham,663884,Right,Brandon Valenzuela,678218,Left
2024-10-21,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,2,3,3.371,1.535,147.01,149.01,6,Nolan Kingham,663884,Right,Brandon Valenzuela,678218,Left
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,1,3.371,1.535,115.55,142.73,1,Nolan Kingham,663884,Right,Jasson Atondo,662962,Right
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,2,3.371,1.535,115.55,143.21,2,Nolan Kingham,663884,Right,Jasson Atondo,662962,Right
2024-10-21,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,0,2,3.371,1.535,115.55,143.21,3,Nolan Kingham,663884,Right,Jasson Atondo,662962,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,single,1,0,3.319,1.513,126.34,85.24,1,Wilmer Rios,658140,Right,Carlos Munoz,608608,Left
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,single,2,0,3.319,1.513,70.61,122.44,2,Wilmer Rios,658140,Right,Carlos Munoz,608608,Left
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,single,2,1,3.319,1.513,120.05,139.35,3,Wilmer Rios,658140,Right,Carlos Munoz,608608,Left
2024-10-21,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,single,2,2,3.319,1.513,81.84,139.83,4,Wilmer Rios,658140,Right,Carlos Munoz,608608,Left
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,single,3,2,3.319,1.513,161.39,91.03,5,Wilmer Rios,658140,Right,Carlos Munoz,608608,Left
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,single,3,2,3.319,1.513,92.63,142.25,6,Wilmer Rios,658140,Right,Carlos Munoz,608608,Left
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,single,3,2,3.319,1.513,95.33,136.45,7,Wilmer Rios,658140,Right,Carlos Munoz,608608,Left
2024-10-21,D,"In play, no out","rgba(26, 86, 190, 1.0)",False,False,single,3,2,3.319,1.513,120.05,135.97,8,Wilmer Rios,658140,Right,Carlos Munoz,608608,Left
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,force_out,1,0,3.285,1.487,147.46,136.93,1,Wilmer Rios,658140,Right,Leo German,634496,Right
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,force_out,1,1,3.285,1.487,118.25,144.18,2,Wilmer Rios,658140,Right,Leo German,634496,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,force_out,2,1,3.285,1.487,73.75,117.61,3,Wilmer Rios,658140,Right,Leo German,634496,Right
2024-10-21,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,force_out,2,1,3.285,1.487,94.43,141.76,4,Wilmer Rios,658140,Right,Leo German,634496,Right
2024-10-21,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,single,0,1,3.319,1.513,65.21,152.39,1,Wilmer Rios,658140,Right,Randy Romero,678499,Right
2024-10-21,E,"In play, run(s)","rgba(26, 86, 190, 1.0)",False,False,single,0,1,3.319,1.513,104.32,145.15,2,Wilmer Rios,658140,Right,Randy Romero,678499,Right
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,1,3.285,1.487,107.46,150.94,1,Wilmer Rios,658140,Right,Brayan Quintero,678540,Right
2024-10-21,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,0,1,3.285,1.487,94.88,154.81,2,Wilmer Rios,658140,Right,Brayan Quintero,678540,Right
2024-10-21,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,1,3.549,1.627,108.81,157.71,1,Wilmer Rios,658140,Right,Alex Liddi,499926,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,1,1,3.549,1.627,153.75,152.39,2,Wilmer Rios,658140,Right,Alex Liddi,499926,Right
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,1,2,3.549,1.627,143.42,151.43,3,Wilmer Rios,658140,Right,Alex Liddi,499926,Right
2024-10-21,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,1,3,3.549,1.627,78.7,120.02,4,Wilmer Rios,658140,Right,Alex Liddi,499926,Right
2024-10-21,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,1,3.285,1.487,148.81,145.63,1,Nolan Kingham,663884,Right,Reivaj Garcia,678706,Left
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,1,1,3.285,1.487,63.42,154.81,2,Nolan Kingham,663884,Right,Reivaj Garcia,678706,Left
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,2,1,3.285,1.487,161.39,100.7,3,Nolan Kingham,663884,Right,Reivaj Garcia,678706,Left
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,2,2,3.285,1.487,116.9,138.38,4,Nolan Kingham,663884,Right,Reivaj Garcia,678706,Left
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,3,2,3.285,1.487,65.21,152.88,5,Nolan Kingham,663884,Right,Reivaj Garcia,678706,Left
2024-10-21,T,Foul Tip,"rgba(170, 21, 11, 1.0)",True,False,strikeout,3,3,3.285,1.487,97.57,134.03,6,Nolan Kingham,663884,Right,Reivaj Garcia,678706,Left
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,1,3.467,1.589,107.01,135.48,1,Nolan Kingham,663884,Right,Angel Camacho,803376,Right
2024-10-21,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,2,3.467,1.589,114.2,159.16,2,Nolan Kingham,663884,Right,Angel Camacho,803376,Right
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,2,3.467,1.589,103.42,150.94,3,Nolan Kingham,663884,Right,Angel Camacho,803376,Right
2024-10-21,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,3,3.467,1.589,62.97,149.98,4,Nolan Kingham,663884,Right,Angel Camacho,803376,Right
2024-10-21,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,0,0,3.371,1.535,115.1,152.39,1,Nolan Kingham,663884,Right,Francisco Lugo,546366,Right
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,1,3.301,1.504,94.43,134.03,1,Wilmer Rios,658140,Right,Dilson Herrera,599096,Right
2024-10-21,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,2,3.301,1.504,83.64,123.4,2,Wilmer Rios,658140,Right,Dilson Herrera,599096,Right
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,2,3.301,1.504,114.2,141.28,3,Wilmer Rios,658140,Right,Dilson Herrera,599096,Right
2024-10-21,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,0,2,3.301,1.504,116.0,142.25,4,Wilmer Rios,658140,Right,Dilson Herrera,599096,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,0,3.411,1.565,62.07,128.72,1,Wilmer Rios,658140,Right,Carlos Castro,622603,Right
2024-10-21,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,1,0,3.411,1.565,101.17,148.53,2,Wilmer Rios,658140,Right,Carlos Castro,622603,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,0,3.371,1.535,72.41,82.34,1,Wilmer Rios,658140,Right,Jose Gaitan,668165,Right
2024-10-21,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,1,0,3.371,1.535,104.76,135.48,2,Wilmer Rios,658140,Right,Jose Gaitan,668165,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,double,1,0,3.49,1.601,62.52,138.87,1,Nolan Kingham,663884,Right,Agustin Murillo,473242,Right
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,double,1,1,3.49,1.601,118.7,147.08,2,Nolan Kingham,663884,Right,Agustin Murillo,473242,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,double,2,1,3.49,1.601,73.3,153.84,3,Nolan Kingham,663884,Right,Agustin Murillo,473242,Right
2024-10-21,D,"In play, no out","rgba(26, 86, 190, 1.0)",False,False,double,2,1,3.49,1.601,109.26,148.53,4,Nolan Kingham,663884,Right,Agustin Murillo,473242,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,home_run,1,0,3.411,1.565,63.42,147.08,1,Nolan Kingham,663884,Right,Nicholas Torres,657051,Right
2024-10-21,E,"In play, run(s)","rgba(26, 86, 190, 1.0)",False,False,home_run,1,0,3.411,1.565,109.26,153.36,2,Nolan Kingham,663884,Right,Nicholas Torres,657051,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,0,3.1,1.46,60.27,157.22,1,Nolan Kingham,663884,Right,Willie Calhoun,641432,Left
2024-10-21,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,1,0,3.1,1.46,117.8,149.01,2,Nolan Kingham,663884,Right,Willie Calhoun,641432,Left
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,1,3.24,1.54,83.64,135.97,1,Nolan Kingham,663884,Right,Jordan Diaz,672478,Right
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,2,3.24,1.54,95.33,163.99,2,Nolan Kingham,663884,Right,Jordan Diaz,672478,Right
2024-10-21,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,3,3.24,1.54,57.12,153.36,3,Nolan Kingham,663884,Right,Jordan Diaz,672478,Right
2024-10-21,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,1,3.371,1.535,132.63,140.31,1,Nolan Kingham,663884,Right,Brandon Valenzuela,678218,Left
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,1,1,3.371,1.535,161.39,140.8,2,Nolan Kingham,663884,Right,Brandon Valenzuela,678218,Left
2024-10-21,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,1,2,3.371,1.535,100.27,149.01,3,Nolan Kingham,663884,Right,Brandon Valenzuela,678218,Left
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,1,3,3.371,1.535,111.96,140.8,4,Nolan Kingham,663884,Right,Brandon Valenzuela,678218,Left
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,0,3.319,1.513,148.36,136.45,1,Wilmer Rios,658140,Right,Ramiro Pena,455369,Left
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,1,1,3.319,1.513,103.42,129.2,2,Wilmer Rios,658140,Right,Ramiro Pena,455369,Left
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,1,2,3.319,1.513,103.42,129.2,3,Wilmer Rios,658140,Right,Ramiro Pena,455369,Left
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,2,2,3.319,1.513,55.33,129.69,4,Wilmer Rios,658140,Right,Ramiro Pena,455369,Left
2024-10-21,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,2,2,3.319,1.513,99.37,154.33,5,Wilmer Rios,658140,Right,Ramiro Pena,455369,Left
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,1,3.319,1.513,99.82,144.18,1,Wilmer Rios,658140,Right,Carlos Munoz,608608,Left
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,1,3.319,1.513,64.76,157.22,2,Wilmer Rios,658140,Right,Carlos Munoz,608608,Left
2024-10-21,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,1,1,3.319,1.513,111.51,154.81,3,Wilmer Rios,658140,Right,Carlos Munoz,608608,Left
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,single,1,0,3.285,1.487,144.31,138.38,1,Wilmer Rios,658140,Right,Leo German,634496,Right
2024-10-21,D,"In play, no out","rgba(26, 86, 190, 1.0)",False,False,single,1,0,3.285,1.487,118.7,136.45,2,Wilmer Rios,658140,Right,Leo German,634496,Right
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,1,3.319,1.513,95.33,118.57,1,Wilmer Rios,658140,Right,Randy Romero,678499,Right
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,2,3.319,1.513,118.7,134.03,2,Wilmer Rios,658140,Right,Randy Romero,678499,Right
2024-10-21,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,0,2,3.319,1.513,118.7,161.57,3,Wilmer Rios,658140,Right,Randy Romero,678499,Right
2024-10-21,D,"In play, no out","rgba(26, 86, 190, 1.0)",False,False,single,0,0,3.371,1.535,93.08,125.34,1,Nolan Kingham,663884,Right,Jasson Atondo,662962,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,0,3.285,1.487,154.65,133.55,1,Nolan Kingham,663884,Right,Reivaj Garcia,678706,Left
2024-10-21,*B,Ball In Dirt,"rgba(39, 161, 39, 1.0)",False,True,field_out,2,0,3.285,1.487,144.76,155.29,2,Nolan Kingham,663884,Right,Reivaj Garcia,678706,Left
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,2,1,3.285,1.487,130.83,154.81,3,Nolan Kingham,663884,Right,Reivaj Garcia,678706,Left
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,3,1,3.285,1.487,150.16,159.16,4,Nolan Kingham,663884,Right,Reivaj Garcia,678706,Left
2024-10-21,X,"In play, out(s)","rgba(26, 86, 190, 1.0)",False,False,field_out,3,1,3.285,1.487,99.37,148.05,5,Nolan Kingham,663884,Right,Reivaj Garcia,678706,Left
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,1,0,3.467,1.589,147.46,152.39,1,Nolan Kingham,663884,Right,Angel Camacho,803376,Right
2024-10-21,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,1,1,3.467,1.589,91.73,145.15,2,Nolan Kingham,663884,Right,Angel Camacho,803376,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,2,1,3.467,1.589,67.91,148.05,3,Nolan Kingham,663884,Right,Angel Camacho,803376,Right
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,2,2,3.467,1.589,84.99,148.53,4,Nolan Kingham,663884,Right,Angel Camacho,803376,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,3,2,3.467,1.589,67.91,147.56,5,Nolan Kingham,663884,Right,Angel Camacho,803376,Right
2024-10-21,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,3,3,3.467,1.589,53.53,148.05,6,Nolan Kingham,663884,Right,Angel Camacho,803376,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,1,0,3.285,1.487,150.16,149.49,1,A.J. Puckett,643494,Right,Brayan Quintero,678540,Right
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,1,1,3.285,1.487,104.76,158.67,2,A.J. Puckett,643494,Right,Brayan Quintero,678540,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,2,1,3.285,1.487,46.79,153.36,3,A.J. Puckett,643494,Right,Brayan Quintero,678540,Right
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,2,2,3.285,1.487,98.92,142.25,4,A.J. Puckett,643494,Right,Brayan Quintero,678540,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,3,2,3.285,1.487,64.76,151.43,5,A.J. Puckett,643494,Right,Brayan Quintero,678540,Right
2024-10-21,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,3,3,3.285,1.487,66.11,142.25,6,A.J. Puckett,643494,Right,Brayan Quintero,678540,Right
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,1,3.549,1.627,111.51,142.73,1,A.J. Puckett,643494,Right,Alex Liddi,499926,Right
2024-10-21,S,Swinging Strike,"rgba(170, 21, 11, 1.0)",True,False,strikeout,0,2,3.549,1.627,74.2,142.25,2,A.J. Puckett,643494,Right,Alex Liddi,499926,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,1,2,3.549,1.627,68.36,109.88,3,A.J. Puckett,643494,Right,Alex Liddi,499926,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,strikeout,2,2,3.549,1.627,67.91,136.45,4,A.J. Puckett,643494,Right,Alex Liddi,499926,Right
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,strikeout,2,2,3.549,1.627,115.55,120.51,5,A.J. Puckett,643494,Right,Alex Liddi,499926,Right
2024-10-21,W,Swinging Strike (Blocked),"rgba(170, 21, 11, 1.0)",True,False,strikeout,2,3,3.549,1.627,66.56,158.67,6,A.J. Puckett,643494,Right,Alex Liddi,499926,Right
2024-10-21,F,Foul,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,1,3.301,1.504,102.07,143.21,1,A.J. Puckett,643494,Right,Dilson Herrera,599096,Right
2024-10-21,C,Called Strike,"rgba(170, 21, 11, 1.0)",True,False,field_out,0,2,3.301,1.504,87.24,147.08,2,A.J. Puckett,643494,Right,Dilson Herrera,599096,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,1,2,3.301,1.504,163.64,119.06,3,A.J. Puckett,643494,Right,Dilson Herrera,599096,Right
2024-10-21,B,Ball,"rgba(39, 161, 39, 1.0)",False,True,field_out,2,2,3.301,1.504,64.76,130.65,4,A.J. Puckett,643494,Right,Dilson Herrera,599096,Right
