season,team_id,team_name,player_id,Name,position_code,W%,R/9,BF,BABIP,OBP,SLG,OPS,K/9,BB/9,HR/9,H/9,K/BB,inheritedRunners,inheritedRunnersScored,bequeathedRunners,bequeathedRunnersScored,SB,CS,QS,GF,2B,3B,GIDP,gidpOpp,WP,BK,pickOffs,totalSwings,swingAndMisses,BIP,runSupport,Str%,P/IP,P/PA,BB%,K%,HR/PA,BB/K,ISO,FO,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,Strikes,Fstrikes,CSW,Cstr,POS,HR,K,BB,numP,AVG,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,CSW%,CStr%,F-Strike%
2024,673,Aguilas de Mexicali,683138,Fernando Lozano,1,1.0,0.0,21,0.25,0.286,0.316,0.602,5.4,3.6,0.0,7.20,1.5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,37,6,16,1,58.0,17.2,4.095,9.5,14.3,0.0,0.667,0.105,3,0,1,8,0,0,1,3,MXC,50,14,19,13,SP,0,3,2,86,0.211,0.0,7.0,16.2,18.8,68.8,12.5,0.0,4.8,22.1,15.1,66.7
2024,673,Aguilas de Mexicali,692271,Jose Luis Reyes,1,,40.5,5,0.6,0.6,1.2,1.8,0.0,0.0,0.0,40.50,,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,6,1,5,0,50.0,30.0,4.0,0.0,0.0,0.0,,0.6,0,0,0,2,0,0,2,1,MXC,10,2,3,2,RP,0,0,0,20,0.6,,5.0,16.7,0.0,60.0,40.0,0.0,0.0,15.0,10.0,40.0
2024,673,Aguilas de Mexicali,699063,Pedro Santillan,1,0.0,27.0,4,0.667,0.75,0.667,1.417,0.0,13.5,0.0,27.00,0.0,0,0,2,2,0,0,0,0,0,0,1,2,0,0,0,6,1,3,0,53.0,22.5,3.75,25.0,0.0,0.0,,0.0,0,0,0,1,0,0,0,2,MXC,8,3,3,2,RP,0,0,1,15,0.667,,6.7,16.7,0.0,100.0,0.0,0.0,-25.0,20.0,13.3,75.0
2024,673,Aguilas de Mexicali,805321,Trevor Kuncl,1,,10.8,14,0.125,0.286,0.417,0.703,8.1,5.4,2.7,5.40,1.5,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,31,9,9,2,61.0,19.8,4.714,14.3,21.4,0.071,0.667,0.25,2,1,1,3,0,0,2,0,MXC,40,9,18,9,RP,1,3,2,66,0.167,50.0,13.6,29.0,22.2,33.3,33.3,11.1,7.1,27.3,13.6,64.3
2024,673,Aguilas de Mexicali,810862,Angel Lopez,1,,0.0,1,,0.0,0.0,0.0,27.0,0.0,0.0,0.00,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,75.0,12.0,4.0,0.0,100.0,0.0,,0.0,0,0,0,0,0,0,0,0,MXC,3,0,2,0,RP,0,1,0,4,0.0,,50.0,66.7,,,,,100.0,50.0,0.0,0.0
2024,674,Charros de Jalisco,511648,Antonio Garzon,1,,54.0,4,1.0,1.0,1.0,2.0,0.0,27.0,0.0,54.00,0.0,2,2,3,2,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,50.0,36.0,3.0,25.0,0.0,0.0,,0.0,0,0,0,1,0,0,1,1,JAL,6,2,1,1,RP,0,0,1,12,1.0,,0.0,0.0,0.0,66.7,33.3,0.0,-25.0,8.3,8.3,50.0
2024,674,Charros de Jalisco,527054,Julio Teheran,1,1.0,1.8,20,0.25,0.25,0.222,0.472,10.8,3.6,0.0,5.40,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,7,12,5,59.0,15.2,3.8,10.0,30.0,0.0,0.333,0.056,1,1,0,7,1,0,1,1,JAL,45,15,21,14,SP,0,6,2,76,0.167,0.0,9.2,22.6,16.7,66.7,8.3,8.3,20.0,27.6,18.4,75.0
2024,674,Charros de Jalisco,570620,Ivan Zavala,1,,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,3,0,50.0,16.0,5.333,0.0,0.0,0.0,,0.0,2,1,0,0,0,0,0,0,JAL,8,3,3,3,RP,0,0,0,16,0.0,0.0,0.0,0.0,66.7,0.0,0.0,33.3,0.0,18.8,18.8,100.0
2024,674,Charros de Jalisco,605446,Dereck Rodríguez,1,0.0,3.6,21,0.294,0.25,0.45,0.7,5.4,0.0,0.0,9.00,,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,35,3,18,1,69.0,13.6,3.238,0.0,14.3,0.0,,0.2,4,1,3,5,2,0,3,0,JAL,47,13,15,12,SP,0,3,0,68,0.25,0.0,4.4,8.6,33.3,27.8,33.3,5.6,14.3,22.1,17.6,61.9
2024,674,Charros de Jalisco,616405,Mario Meza,1,0.0,4.5,9,0.25,0.333,0.167,0.5,13.5,9.0,0.0,4.50,1.5,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,19,3,4,0,61.0,18.0,4.0,22.2,33.3,0.0,0.667,0.0,1,1,0,1,0,0,1,0,JAL,22,5,6,3,RP,0,3,2,36,0.167,0.0,8.3,15.8,25.0,25.0,25.0,25.0,11.1,16.7,8.3,55.6
2024,674,Charros de Jalisco,616617,Adrian Gusman,1,,0.0,11,0.167,0.091,0.091,0.182,13.5,0.0,0.0,2.70,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,11,6,1,69.0,14.7,4.455,0.0,45.5,0.0,,0.0,1,0,1,3,0,0,0,1,JAL,34,8,15,4,RP,0,5,0,49,0.091,0.0,22.4,36.7,16.7,66.7,16.7,0.0,45.5,30.6,8.2,72.7
2024,674,Charros de Jalisco,620396,Miguel Aguilar,1,,3.86,9,0.167,0.111,0.111,0.222,11.57,0.0,0.0,3.86,,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,20,7,6,0,66.0,17.57,4.556,0.0,33.3,0.0,,0.0,1,0,0,4,0,0,1,0,JAL,27,4,13,6,RP,0,3,0,41,0.111,0.0,17.1,35.0,16.7,66.7,16.7,0.0,33.3,31.7,14.6,44.4
2024,674,Charros de Jalisco,641461,Trevor Clifton,1,0.0,3.86,10,0.333,0.3,0.444,0.744,3.86,0.0,0.0,11.57,,4,2,0,0,1,0,0,2,1,0,0,0,1,0,0,17,0,9,2,65.0,15.86,3.7,0.0,10.0,0.0,,0.111,3,0,0,3,2,0,0,1,JAL,24,6,7,7,RP,0,1,0,37,0.333,0.0,0.0,0.0,55.6,44.4,0.0,0.0,10.0,18.9,18.9,60.0
2024,674,Charros de Jalisco,642574,Ronald Medrano,1,0.0,7.71,23,0.533,0.455,0.684,1.139,9.64,1.93,0.0,15.43,5.0,0,0,1,0,0,1,0,0,3,1,0,3,0,0,1,47,14,16,3,63.0,20.79,4.217,4.3,21.7,0.0,0.2,0.263,5,0,1,2,1,0,5,2,JAL,61,16,28,14,SP,0,5,1,97,0.421,0.0,14.4,29.8,37.5,25.0,37.5,0.0,17.4,28.9,14.4,69.6
2024,674,Charros de Jalisco,645179,Luis Ivan Rodriguez,1,,0.0,42,0.25,0.262,0.211,0.473,8.18,0.82,0.0,5.73,10.0,0,0,0,0,1,0,1,0,1,0,3,8,0,0,0,78,20,28,1,69.0,15.18,3.976,2.4,23.8,0.0,0.1,0.026,1,5,1,14,1,1,2,3,JAL,115,29,55,35,SP,0,10,1,167,0.184,0.0,12.0,25.6,7.1,60.7,10.7,21.4,21.4,32.9,21.0,69.0
2024,674,Charros de Jalisco,645799,Isaac Jimenez,1,0.0,22.5,12,0.444,0.5,0.556,1.056,4.5,9.0,0.0,18.00,0.5,2,0,2,2,0,0,0,2,1,0,0,4,2,0,0,15,3,9,0,49.0,20.5,3.417,16.7,8.3,0.0,2.0,0.111,3,1,0,1,1,0,1,2,JAL,20,4,8,5,RP,0,1,2,41,0.444,0.0,7.3,20.0,44.4,33.3,11.1,11.1,-8.4,19.5,12.2,33.3
2024,674,Charros de Jalisco,668155,Alberto Leyva,1,,7.71,14,0.625,0.571,0.636,1.207,11.57,11.57,0.0,19.29,1.0,4,2,3,0,0,0,0,0,2,0,1,1,0,0,0,18,5,8,2,56.0,21.43,3.571,21.4,21.4,0.0,1.0,0.182,0,1,0,2,0,0,1,4,JAL,28,11,15,10,RP,0,3,3,50,0.455,,10.0,27.8,0.0,75.0,12.5,12.5,0.0,30.0,20.0,78.6
2024,674,Charros de Jalisco,672598,Alemao Hernandez,1,1.0,1.8,22,0.188,0.333,0.176,0.509,1.8,7.2,0.0,5.40,0.25,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,34,5,17,7,55.0,16.8,3.818,18.2,4.5,0.0,4.0,0.0,8,0,1,5,1,0,1,1,JAL,46,14,17,12,SP,0,1,4,84,0.176,0.0,6.0,14.7,52.9,35.3,11.8,0.0,-13.7,20.2,14.3,63.6
2024,674,Charros de Jalisco,674478,Luis Payan,1,,1.5,22,0.158,0.136,0.136,0.272,4.5,0.0,0.0,4.50,,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,36,4,19,4,63.0,12.67,3.455,0.0,13.6,0.0,,0.0,6,1,2,7,2,0,0,1,JAL,48,8,15,11,SP,0,3,0,76,0.136,0.0,5.3,11.1,42.1,42.1,10.5,5.3,13.6,19.7,14.5,36.4
2024,674,Charros de Jalisco,677915,Dario Gardea,1,,0.0,10,0.375,0.3,0.4,0.7,7.71,0.0,0.0,11.57,,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,16,3,8,1,59.0,15.86,3.7,0.0,20.0,0.0,,0.1,1,2,1,1,1,0,1,1,JAL,22,4,9,6,RP,0,2,0,37,0.3,0.0,8.1,18.8,25.0,25.0,25.0,25.0,20.0,24.3,16.2,40.0
2024,674,Charros de Jalisco,680048,Aldo Ramirez,1,,,3,1.0,1.0,1.0,2.0,,,,-.--,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,31.0,,4.333,66.7,0.0,0.0,,0.0,0,0,0,0,0,0,0,1,JAL,4,0,1,1,RP,0,0,2,13,1.0,,0.0,0.0,0.0,100.0,0.0,0.0,-66.7,7.7,7.7,0.0
2024,674,Charros de Jalisco,686317,Edgar Manzo,1,,18.0,13,0.444,0.538,0.818,1.356,4.5,9.0,4.5,22.50,0.5,3,0,2,0,1,0,0,0,1,0,0,0,1,0,0,22,4,10,0,59.0,24.5,3.769,15.4,7.7,0.077,2.0,0.364,2,0,0,3,2,0,0,3,JAL,29,7,11,7,RP,1,1,2,49,0.455,25.0,8.2,18.2,40.0,60.0,0.0,0.0,-7.7,22.4,14.3,53.8
2024,674,Charros de Jalisco,800079,Cristian Alvarado,1,,0.0,12,0.125,0.167,0.091,0.258,8.1,2.7,0.0,2.70,3.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,11,8,5,74.0,15.9,4.417,8.3,25.0,0.0,0.333,0.0,2,1,1,3,0,0,0,1,JAL,39,8,17,6,RP,0,3,1,53,0.091,0.0,20.8,33.3,25.0,50.0,12.5,12.5,16.7,32.1,11.3,66.7
2024,675,Caneros de los Mochis,477584,Tomas Solis,1,1.0,0.0,9,0.143,0.222,0.143,0.365,3.38,3.38,0.0,3.38,1.0,10,3,2,0,0,0,0,0,0,0,1,4,1,0,0,15,1,7,8,56.0,13.5,4.0,11.1,11.1,0.0,1.0,0.0,1,1,1,3,0,0,1,0,MOC,20,5,6,5,RP,0,1,1,36,0.143,0.0,2.8,6.7,14.3,42.9,28.6,14.3,0.0,16.7,13.9,55.6
2024,675,Caneros de los Mochis,542278,Fredy Quintero,1,0.0,8.1,15,0.308,0.333,0.429,0.762,2.7,2.7,0.0,10.80,1.0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,26,4,13,0,58.0,16.5,3.667,6.7,6.7,0.0,1.0,0.143,2,1,1,5,0,0,2,2,MOC,32,9,10,6,SP,0,1,1,55,0.286,0.0,7.3,15.4,15.4,53.8,23.1,7.7,0.0,18.2,10.9,60.0
2024,675,Caneros de los Mochis,572177,Nick Struck,1,,27.0,10,0.571,0.5,0.556,1.056,13.5,6.75,0.0,27.00,2.0,0,0,3,1,0,0,0,1,1,0,0,5,0,0,0,15,4,7,0,54.0,27.75,3.7,10.0,20.0,0.0,0.5,0.111,1,0,1,1,0,0,3,1,MOC,20,5,9,5,RP,0,2,1,37,0.444,0.0,10.8,26.7,14.3,28.6,57.1,0.0,10.0,24.3,13.5,50.0
2024,675,Caneros de los Mochis,597113,DJ Johnson,1,,8.1,14,0.3,0.462,0.3,0.762,0.0,2.7,0.0,8.10,0.0,0,0,2,0,0,0,0,2,0,0,2,6,1,0,0,21,4,11,0,59.0,15.3,3.643,7.1,0.0,0.0,,0.0,1,0,0,7,0,0,3,0,MOC,30,7,12,8,RP,0,0,1,51,0.3,0.0,7.8,19.0,9.1,63.6,27.3,0.0,-7.1,23.5,15.7,50.0
2024,675,Caneros de los Mochis,601978,Fabian Cota,1,1.0,2.7,16,0.222,0.333,0.167,0.5,8.1,5.4,0.0,5.40,1.5,4,0,3,0,0,0,0,3,0,0,0,3,0,0,0,29,7,10,1,65.0,18.0,3.75,12.5,18.8,0.0,0.667,0.0,2,1,0,5,0,0,0,2,MOC,39,8,16,9,RP,0,3,2,60,0.167,0.0,11.7,24.1,20.0,70.0,0.0,10.0,6.3,26.7,15.0,50.0
2024,675,Caneros de los Mochis,642532,Luis Miranda,1,,3.0,50,0.262,0.28,0.396,0.676,3.75,0.75,0.75,9.00,5.0,0,0,0,0,1,1,2,0,4,0,0,7,0,0,0,84,14,43,7,66.0,13.42,3.22,2.0,10.0,0.02,0.2,0.146,12,4,1,14,4,0,4,4,MOC,107,31,37,23,SP,1,5,1,161,0.25,6.2,8.7,16.7,37.2,41.9,11.6,9.3,8.0,23.0,14.3,62.0
2024,675,Caneros de los Mochis,660826,Lupe Chavez,1,,0.0,9,0.375,0.333,0.375,0.708,4.5,0.0,0.0,13.50,,3,3,0,0,0,0,0,0,0,0,0,4,1,0,0,21,4,8,0,75.0,18.0,4.0,0.0,11.1,0.0,,0.0,2,0,0,3,0,1,1,1,MOC,27,6,10,6,RP,0,1,0,36,0.375,0.0,11.1,19.0,25.0,50.0,12.5,12.5,11.1,27.8,16.7,66.7
2024,675,Caneros de los Mochis,665958,Darel Torres,1,1.0,0.0,17,0.0,0.176,0.0,0.176,5.4,5.4,0.0,0.00,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,39,6,11,2,61.0,17.4,5.118,17.6,17.6,0.0,1.0,0.0,2,4,1,4,0,0,0,0,MOC,53,12,20,14,SP,0,3,3,87,0.0,0.0,6.9,15.4,18.2,36.4,9.1,36.4,0.0,23.0,16.1,70.6
2024,675,Caneros de los Mochis,671790,Ronald Bolaños,1,,0.0,18,0.1,0.111,0.059,0.17,12.6,1.8,0.0,1.80,7.0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,31,15,10,1,63.0,12.6,3.5,5.6,38.9,0.0,0.143,0.0,2,4,0,3,0,0,0,1,MOC,40,12,24,9,SP,0,7,1,63,0.059,0.0,23.8,48.4,20.0,40.0,0.0,40.0,33.3,38.1,14.3,66.7
2024,675,Caneros de los Mochis,679893,Manuel Urias,1,0.0,12.0,16,0.333,0.438,0.538,0.976,9.0,9.0,3.0,12.00,1.0,0,0,3,3,3,0,0,0,0,0,0,2,0,0,0,26,4,10,0,60.0,22.33,4.188,18.8,18.8,0.063,1.0,0.231,1,1,1,3,1,0,2,1,MOC,40,9,18,14,SP,1,3,3,67,0.308,50.0,6.0,15.4,20.0,40.0,30.0,10.0,0.0,26.9,20.9,56.2
2024,675,Caneros de los Mochis,681753,Adrian Hernandez,1,,9.0,11,0.429,0.5,0.375,0.875,4.5,4.5,0.0,13.50,1.0,0,0,4,2,0,0,0,0,0,0,0,3,0,0,0,13,3,8,0,60.0,17.5,3.182,9.1,9.1,0.0,1.0,0.0,1,0,0,4,0,1,1,1,MOC,21,8,9,6,RP,0,1,1,35,0.375,0.0,8.6,23.1,12.5,62.5,12.5,12.5,0.0,25.7,17.1,72.7
2024,675,Caneros de los Mochis,682779,Jose Luna,1,1.0,0.0,9,0.0,0.222,0.0,0.222,7.71,7.71,0.0,0.00,1.0,6,0,1,0,0,0,0,0,0,0,0,2,0,0,0,16,5,5,4,59.0,14.57,3.778,22.2,22.2,0.0,1.0,0.0,1,0,1,3,0,0,0,0,MOC,20,6,9,4,RP,0,2,2,34,0.0,0.0,14.7,31.2,20.0,60.0,20.0,0.0,0.0,26.5,11.8,66.7
2024,675,Caneros de los Mochis,685692,Vicente Valenzuela,1,,0.0,8,0.5,0.375,0.286,0.661,16.2,5.4,0.0,10.80,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,4,0,64.0,16.8,3.5,12.5,37.5,0.0,0.333,0.0,1,0,0,1,0,0,0,2,MOC,18,4,10,8,RP,0,3,1,28,0.286,0.0,7.1,20.0,25.0,75.0,0.0,0.0,25.0,35.7,28.6,50.0
2024,675,Caneros de los Mochis,685829,Irving Machuca,1,1.0,6.23,22,0.5,0.429,0.611,1.04,14.54,4.15,2.08,12.46,3.5,2,0,0,0,0,0,0,0,2,0,0,3,0,0,0,34,17,12,1,58.0,19.15,3.773,9.1,31.8,0.045,0.286,0.278,3,1,0,2,1,0,4,1,MOC,48,10,31,14,RP,1,7,2,83,0.333,25.0,20.5,50.0,33.3,25.0,33.3,8.3,22.7,37.3,16.9,45.5
2024,675,Caneros de los Mochis,691388,Jonas Garibay,1,,0.0,5,0.25,0.4,0.25,0.65,0.0,9.0,0.0,9.00,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,2,4,0,62.0,21.0,4.2,20.0,0.0,0.0,,0.0,2,0,0,1,0,0,1,0,MOC,13,3,4,2,RP,0,0,1,21,0.25,0.0,9.5,18.2,50.0,25.0,25.0,0.0,-20.0,19.0,9.5,60.0
2024,675,Caneros de los Mochis,703590,Frank Moscatiello,1,,,3,,1.0,0.0,1.0,,,,-.--,0.0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,,4.667,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,MOC,2,1,2,2,RP,0,0,3,14,0.0,,0.0,,,,,,-100.0,14.3,14.3,33.3
2024,675,Caneros de los Mochis,703722,Miguel Vazquez,1,,0.0,9,0.167,0.111,0.222,0.333,10.13,0.0,0.0,3.38,,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,15,5,6,2,69.0,9.75,2.889,0.0,33.3,0.0,,0.111,1,1,1,2,1,0,0,0,MOC,18,6,8,3,RP,0,3,0,26,0.111,0.0,19.2,33.3,33.3,33.3,16.7,16.7,33.3,30.8,11.5,66.7
2024,675,Caneros de los Mochis,703725,Luis Gastelum,1,,3.0,13,0.571,0.538,0.5,1.038,9.0,6.0,0.0,12.00,1.5,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,25,9,7,2,63.0,17.33,4.0,15.4,23.1,0.0,0.667,0.1,0,0,0,3,0,0,3,1,MOC,33,7,17,8,RP,0,3,2,52,0.4,,17.3,36.0,0.0,57.1,42.9,0.0,7.7,32.7,15.4,53.8
2024,675,Caneros de los Mochis,807586,Omar Araujo,1,,1.8,20,0.154,0.25,0.333,0.583,7.2,3.6,1.8,5.40,2.0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,37,6,14,1,66.0,14.8,3.7,10.0,20.0,0.05,0.5,0.167,5,1,1,4,1,0,2,0,MOC,49,11,18,12,SP,1,4,2,74,0.167,16.7,8.1,16.2,42.9,28.6,21.4,7.1,10.0,24.3,16.2,55.0
2024,676,Mayos de Navojoa,477462,Esteban Haro,1,,0.0,14,0.182,0.214,0.154,0.368,4.5,2.25,0.0,4.50,2.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,25,4,11,1,60.0,15.0,4.286,7.1,14.3,0.0,0.5,0.0,1,1,1,6,0,0,0,2,NAV,36,9,15,11,RP,0,2,1,60,0.154,0.0,6.7,16.0,9.1,72.7,9.1,9.1,7.2,25.0,18.3,64.3
2024,676,Mayos de Navojoa,592761,Caleb Smith,1,,3.6,22,0.357,0.364,0.368,0.732,9.0,5.4,0.0,9.00,1.67,0,0,0,0,1,0,0,0,2,0,1,4,1,0,0,38,13,14,2,65.0,16.4,3.727,13.6,22.7,0.0,0.6,0.105,1,1,1,6,2,0,0,3,NAV,53,13,27,14,SP,0,5,3,82,0.263,0.0,15.9,34.2,21.4,64.3,7.1,7.1,9.1,32.9,17.1,59.1
2024,676,Mayos de Navojoa,593594,Octavio Acosta,1,1.0,3.6,21,0.2,0.286,0.222,0.508,5.4,5.4,0.0,5.40,1.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,28,7,15,5,58.0,14.8,3.524,14.3,14.3,0.0,1.0,0.056,6,1,0,5,0,0,3,0,NAV,43,12,22,15,SP,0,3,3,74,0.167,0.0,9.5,25.0,40.0,33.3,20.0,6.7,0.0,29.7,20.3,57.1
2024,676,Mayos de Navojoa,619854,Carlos Bustamante,1,,0.0,13,0.0,0.231,0.0,0.231,8.1,8.1,0.0,0.00,1.0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,26,10,7,2,58.0,16.5,4.231,23.1,23.1,0.0,1.0,0.0,3,2,0,2,0,0,0,0,NAV,32,10,15,5,RP,0,3,3,55,0.0,0.0,18.2,38.5,42.9,28.6,0.0,28.6,0.0,27.3,9.1,76.9
2024,676,Mayos de Navojoa,631229,Dalton Rodriguez,1,1.0,5.4,19,0.25,0.211,0.353,0.564,5.4,0.0,0.0,7.20,,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,24,3,16,5,63.0,13.0,3.421,0.0,15.8,0.0,,0.118,3,0,1,8,0,0,3,1,NAV,41,11,20,17,SP,0,3,0,65,0.235,0.0,4.6,12.5,18.8,56.2,25.0,0.0,15.8,30.8,26.2,57.9
2024,676,Mayos de Navojoa,642375,Jose Carlos Medina,1,,0.0,10,0.286,0.3,0.222,0.522,7.71,3.86,0.0,7.71,2.0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,18,3,7,0,61.0,16.29,3.8,10.0,20.0,0.0,0.5,0.0,0,2,0,3,1,0,1,0,NAV,23,4,8,5,RP,0,2,1,38,0.222,0.0,7.9,16.7,14.3,42.9,14.3,28.6,10.0,21.1,13.2,40.0
