season,team_id,team_name,player_id,Name,position_code,POS,G,GS,GO,airOuts,R,2B,3B,HR,K,BB,IBB,H,HBP,AVG,AB,OBP,SLG,OPS,CS,SB,SB%,GIDP,numP,ERA,IP,W,L,SV,SVOpp,HLD,BS,ER,WHIP,BF,Outs,GPitched,CG,SHO,Str,Str%,HBP.1,BK,WP,pickOffs,TB,GO/FO,W%,P/IP,GF,K/BB,K/9,BB/9,H/9,R/9,HR/9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,SF,team,IP_numeric,QS
2024,5483,Sultanes de Monterrey,678712,Mario Garcia,1,RP,5,0,6,9,2,1,0,0,8,1,0,6,1,0.207,29,0.258,0.241,0.499,0,1,100.0,0,120,2.35,7.2,0,0,0,0,0,0,2,0.91,31,23,5,0,0,72,0.6,1,0,0,0,7,0.67,,15.65,1,8.0,9.39,1.17,7.04,2.35,0.0,5,1,0,0,0,MTY,7.666666666666667,0
2024,5483,Sultanes de Monterrey,664475,Edgar Torres,1,SP,5,5,32,32,15,10,1,1,17,10,0,26,1,0.248,105,0.316,0.39,0.706,1,4,80.0,1,401,3.62,27.1,0,4,0,0,0,0,11,1.32,119,82,5,0,0,259,0.65,1,0,0,0,41,1.0,0.0,14.67,0,1.7,5.6,3.29,8.56,4.94,0.33,0,0,1,1,1,MTY,27.333333333333332,1
2024,5483,Sultanes de Monterrey,682961,Mario Perez,1,RP,9,0,12,6,3,2,1,0,4,6,1,9,3,0.31,29,0.45,0.448,0.898,0,0,,1,147,3.68,7.1,0,0,0,0,3,0,3,2.05,40,22,9,0,0,82,0.56,3,0,3,0,13,2.0,,20.05,2,0.67,4.91,7.36,11.05,3.68,0.0,5,2,0,0,2,MTY,7.333333333333333,0
2024,5483,Sultanes de Monterrey,676084,Noah Bremer,1,SP,4,4,21,17,9,1,0,0,11,5,0,20,1,0.299,67,0.351,0.313,0.664,1,2,66.7,4,269,4.08,17.2,2,1,0,0,0,0,8,1.42,75,53,4,0,0,174,0.65,1,0,1,2,21,1.24,0.667,15.23,0,2.2,5.6,2.55,10.19,4.58,0.0,0,0,0,1,1,MTY,17.666666666666668,1
2024,5483,Sultanes de Monterrey,532893,Ivan Salas,1,RP,11,0,7,4,2,2,0,0,0,4,0,4,0,0.333,12,0.5,0.5,1.0,1,1,50.0,1,61,4.15,4.1,0,0,0,0,1,0,2,1.85,19,13,11,0,0,33,0.54,0,0,0,0,6,1.75,,14.08,0,0.0,0.0,8.31,8.31,4.15,0.0,13,3,0,3,0,MTY,4.333333333333333,0
2024,5483,Sultanes de Monterrey,692401,Juan Salas,1,SP,4,4,7,15,7,3,0,0,17,8,0,15,0,0.283,53,0.371,0.34,0.711,1,2,66.7,2,280,4.4,14.1,0,3,0,0,0,0,7,1.6,62,43,4,0,0,176,0.63,0,0,1,0,18,0.47,0.0,19.53,0,2.13,10.67,5.02,9.42,4.4,0.0,0,0,0,0,1,MTY,14.333333333333334,0
2024,5483,Sultanes de Monterrey,700063,Alexis Vera,1,RP,8,0,14,10,6,1,1,1,5,5,0,14,0,0.359,39,0.413,0.513,0.926,0,0,,1,157,4.82,9.1,0,1,1,1,0,0,5,2.04,48,28,8,0,0,92,0.59,0,0,0,0,20,1.4,0.0,16.82,6,1.0,4.82,4.82,13.5,5.79,0.96,5,4,0,2,2,MTY,9.333333333333334,0
2024,5483,Sultanes de Monterrey,666015,Francisco Villegas,1,RP,4,0,1,2,1,1,0,0,2,0,0,2,0,0.333,6,0.286,0.5,0.786,0,0,,0,26,5.4,1.2,0,0,0,0,1,0,1,1.2,7,5,4,0,0,16,0.62,0,0,0,0,3,0.5,,15.6,1,,10.8,0.0,10.8,5.4,0.0,7,2,0,0,1,MTY,1.6666666666666665,0
2024,5483,Sultanes de Monterrey,666627,Faustino Carrera,1,SP,4,4,10,24,12,2,0,2,19,6,0,21,2,0.284,74,0.354,0.392,0.746,1,0,0.0,2,314,5.79,18.2,0,1,0,0,0,0,12,1.45,82,56,4,0,0,201,0.64,2,0,2,1,29,0.42,0.0,16.82,0,3.17,9.16,2.89,10.13,5.79,0.96,0,0,0,0,0,MTY,18.666666666666668,0
2024,5483,Sultanes de Monterrey,553868,Norman Elenes,1,RP,12,0,12,9,10,3,0,1,6,10,1,11,1,0.289,38,0.449,0.447,0.896,0,2,100.0,0,169,6.23,8.2,0,0,0,1,4,1,6,2.42,49,26,12,0,0,89,0.53,1,0,0,0,17,1.33,,19.5,0,0.6,6.23,10.38,11.42,10.38,1.04,2,0,0,0,0,MTY,8.666666666666666,0
2024,5483,Sultanes de Monterrey,686734,Arturo Roque,1,"SP, RP",5,1,5,13,7,3,0,3,3,6,0,10,0,0.323,31,0.432,0.71,1.142,0,5,100.0,0,169,9.0,7.0,0,1,0,0,0,0,7,2.29,37,21,5,0,0,95,0.56,0,0,0,0,22,0.38,0.0,24.14,0,0.5,3.86,7.71,12.86,9.0,3.86,1,0,0,0,0,MTY,7.0,0
2024,5483,Sultanes de Monterrey,691959,Nestor Anguamea,1,RP,12,0,6,11,13,5,0,2,3,8,1,12,1,0.4,30,0.538,0.767,1.305,1,0,0.0,0,161,10.29,7.0,0,3,0,1,2,1,8,2.86,41,21,12,0,0,85,0.53,1,0,0,0,23,0.55,0.0,23.0,2,0.38,3.86,10.29,15.43,16.71,2.57,9,4,0,2,0,MTY,7.0,0
2024,5483,Sultanes de Monterrey,660610,Carlos De Leon,2,C,1,0,1,3,2,1,0,1,0,0,0,3,0,0.429,7,0.429,1.0,1.429,0,0,,0,21,10.8,1.2,0,0,0,0,0,0,2,1.8,7,5,1,0,0,16,0.76,0,0,0,0,7,0.33,,12.6,1,,0.0,0.0,16.2,10.8,5.4,3,0,0,0,0,MTY,1.6666666666666665,0
2024,5483,Sultanes de Monterrey,642590,Francisco Rios,1,RP,3,0,3,1,3,0,0,0,1,5,0,3,0,0.429,7,0.667,0.429,1.096,1,3,75.0,1,51,11.57,2.1,0,1,0,0,0,0,3,3.43,13,7,3,0,0,22,0.43,0,0,0,0,3,3.0,0.0,21.86,0,0.2,3.86,19.29,11.57,11.57,0.0,2,0,0,1,0,MTY,2.3333333333333335,0
2024,5483,Sultanes de Monterrey,802392,Carlos Medina,X,X,2,0,2,2,3,1,0,0,2,1,0,3,0,0.333,9,0.4,0.444,0.844,0,0,,0,44,13.5,2.0,0,0,0,0,0,0,3,2.0,10,6,2,0,0,30,0.68,0,0,1,0,4,1.0,,22.0,1,2.0,9.0,4.5,13.5,13.5,0.0,0,0,0,0,0,MTY,2.0,0
2024,5483,Sultanes de Monterrey,661149,Cristian Castillo,1,RP,1,0,0,2,2,1,0,0,0,1,0,1,0,0.333,3,0.5,0.667,1.167,0,0,,0,15,27.0,0.2,0,0,0,0,0,0,2,3.0,4,2,1,0,0,9,0.6,0,0,0,0,2,0.0,,22.5,0,0.0,0.0,13.5,13.5,27.0,0.0,0,0,0,0,0,MTY,0.6666666666666666,0
